arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,arrival_quantity_raw,quantity_quintals,unit_extracted,unit_status,negative_quantity_flag,unit_conflict_flag,unit_unresolvable,missing_variety,missing_farmer_count,surrogate_id,is_duplicate
ARR0006820,24.03.2026,MANDI010,Wheat,Hybrid,3796.0,KGS,140.0,track3_mandi_arrivals.csv,24263,MANDI010,normalized,Wheat,3796.0,37.96,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0024064,2026-02-13,MANDI057,REQUIRES_INVESTIGATION,,135.38,Qtl,110.0,track3_mandi_arrivals.csv,24264,MANDI057,normalized,चावल,135.38,135.38,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0021800,09-07-2026,MANDI038,Wheat,Pusa-1121,14616.0,KG,39.0,track3_mandi_arrivals.csv,24265,MANDI038,normalized,GEHUN,14616.0,146.16,KG,resolved_separate,0,0,0,0,0,0,0
ARR0020235,2026-04-27,MANDI037,REQUIRES_INVESTIGATION,Local,"28,722.000000000004 KG",,60.0,track3_mandi_arrivals.csv,24266,mandi_037,normalized,Basmati,"28,722.000000000004 KG",287.22,kg,resolved,0,0,0,0,0,0,0
ARR0020509,02-28-2026,MANDI044,Sugarcane,Premium,-214.18,KG,124.0,track3_mandi_arrivals.csv,24267,MANDI044,normalized,Ganne,-214.18,,-214.18,negative,1,0,0,0,0,0,0
ARR0013082,30-Jun-2026,MANDI013,Cotton,HD-2967,37250.0,Kgs,42.0,track3_mandi_arrivals.csv,24268,mandi_013,normalized,Kapas,37250.0,372.5,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0021875,14/08/2026,MANDI036,Mustard,Local,47.775999999999996,T,33.0,track3_mandi_arrivals.csv,24269,M036,normalized,Mustard,47.775999999999996,477.76,T,resolved_separate,0,0,0,0,0,0,0
ARR0011556,08/06/2026,MANDI010,Cotton,Local,111.68,qtl,105.0,track3_mandi_arrivals.csv,24270,MANDI-010,normalized,cotton,111.68,111.68,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0021173,02/01/2026,MANDI037,Mustard,Pusa-1121,5471.0,Kgs,32.0,track3_mandi_arrivals.csv,24271,mandi_037,normalized,Mustard,5471.0,54.71,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0019251,2026-01-27,MANDI057,Cotton,Hybrid,12.98,Quintals,103.0,track3_mandi_arrivals.csv,24272,MANDI057,normalized,Cotton,12.98,12.98,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0017771,2026-08-01,MANDI039,Cotton,Premium,9184.0,Kilo,10.0,track3_mandi_arrivals.csv,24273,039,normalized,Kapas,9184.0,91.84,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0005942,2026-01-22,MANDI051,Cotton,PBW-343,423.13,quintal,38.0,track3_mandi_arrivals.csv,24274,M051,normalized,cotton,423.13,423.13,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0003068,24/08/2026,MANDI041,Paddy,Hybrid,236.71,qtl,61.0,track3_mandi_arrivals.csv,24275,mandi041,normalized,Paddy,236.71,236.71,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0024544,16.08.2026,MANDI013,Corn,,8791.0,KGS,54.0,track3_mandi_arrivals.csv,24276,MANDI013,normalized,corn,8791.0,87.91,KGS,resolved_separate,0,0,0,1,0,0,0
ARR0003630,27/07/2026,MANDI009,REQUIRES_INVESTIGATION,HD-2967,"13,494.0 KG",,,track3_mandi_arrivals.csv,24277,mandi_009,normalized,चावल,"13,494.0 KG",134.94,kg,resolved,0,0,0,0,1,0,0
ARR0024028,20/01/2026,MANDI047,Wheat,,"24,447.0 KG",,43.0,track3_mandi_arrivals.csv,24279,mandi047,normalized,Kanak,"24,447.0 KG",244.47,kg,resolved,0,0,0,1,0,0,0
ARR0003029,17.06.2026,MANDI036,Sugarcane,Premium,78.39,qtl,35.0,track3_mandi_arrivals.csv,24280,MANDI036,normalized,गन्ना,78.39,78.39,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0002970,05/09/2026,MANDI020,REQUIRES_INVESTIGATION,,33.422000000000004,Tonnes,51.0,track3_mandi_arrivals.csv,24281,MANDI020,normalized,धान,33.422000000000004,334.22,Tonnes,resolved_separate,0,0,0,1,0,0,0
ARR0011665,21/08/2026,MANDI026,Cotton,PBW-343,47.163,tonnes,26.0,track3_mandi_arrivals.csv,24282,MANDI026,normalized,Kapas,47.163,471.63,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0008647,2026-09-08,MANDI012,Corn,HD-2967,43868.0,Kilo,101.0,track3_mandi_arrivals.csv,24283,mandi_012,normalized,Makki,43868.0,438.68,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0015157,2026-02-15,MANDI046,Corn,Local,"49,163.0 KG",,109.0,track3_mandi_arrivals.csv,24284,mandi_046,normalized,Makki,"49,163.0 KG",491.63,kg,resolved,0,0,0,0,0,0,0
SURROGATE_ARR_000441,2026-07-12,MANDI004,Mustard,Pusa-1121,33.606,Tonnes,18.0,track3_mandi_arrivals.csv,24285,MANDI004,normalized,mustard,33.606,336.06,Tonnes,resolved_separate,0,0,0,0,0,1,0
ARR0024607,15-May-2026,MANDI009,REQUIRES_INVESTIGATION,Local,2.0140000000000002,MT,91.0,track3_mandi_arrivals.csv,24286,mandi009,normalized,Maize,2.0140000000000002,20.14,MT,resolved_separate,0,0,0,0,0,0,0
ARR0004264,14/01/2026,MANDI018,Wheat,HD-2967,42.142,MT,67.0,track3_mandi_arrivals.csv,24287,M018,normalized,Wheat,42.142,421.42,MT,resolved_separate,0,0,0,0,0,0,0
ARR0017030,19-Jul-2026,MANDI026,REQUIRES_INVESTIGATION,,24410.0,Kilo,117.0,track3_mandi_arrivals.csv,24288,MANDI-026,normalized,Sarson,24410.0,244.1,Kilo,resolved_separate,0,0,0,1,0,0,0
ARR0015647,2026-01-01,MANDI052,Wheat,,"22,676.0 KG",,,track3_mandi_arrivals.csv,24289,MANDI-052,normalized,Kanak,"22,676.0 KG",226.76,kg,resolved,0,0,0,1,1,0,0
ARR0007993,2026-03-14,MANDI031,REQUIRES_INVESTIGATION,Hybrid,11673.0,KG,34.0,track3_mandi_arrivals.csv,24290,MANDI031,normalized,Ganna,11673.0,116.73,KG,resolved_separate,0,0,0,0,0,0,0
ARR0018459,26-Aug-2026,MANDI041,Wheat,Premium,25525.0,Kilo,148.0,track3_mandi_arrivals.csv,24291,mandi041,normalized,GEHUN,25525.0,255.25,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0016726,08-27-2026,MANDI020,Wheat,Pusa-1121,"11,988.0 KG",,18.0,track3_mandi_arrivals.csv,24292,MANDI020,normalized,Kanak,"11,988.0 KG",119.88,kg,resolved,0,0,0,0,0,0,0
ARR0008042,2026/06/18,MANDI048,Sugarcane,,177.33,Qtl,114.0,track3_mandi_arrivals.csv,24293,MANDI048,normalized,गन्ना,177.33,177.33,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0015989,06/07/2026,MANDI055,Wheat,PBW-343,"25,895.0 KG",,127.0,track3_mandi_arrivals.csv,24294,mandi_055,normalized,wheat,"25,895.0 KG",258.95,kg,resolved,0,0,0,0,0,0,0
ARR0001623,2026/02/18,MANDI047,Wheat,Premium,8.768,T,149.0,track3_mandi_arrivals.csv,24295,MANDI-047,normalized,Gehun,8.768,87.68,T,resolved_separate,0,0,0,0,0,0,0
ARR0012876,12.02.2026,MANDI002,REQUIRES_INVESTIGATION,Local,23472.0,Kilo,127.0,track3_mandi_arrivals.csv,24296,M002,normalized,Chawal,23472.0,234.72,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0023526,2026-05-15,MANDI031,Wheat,PBW-343,36.253,tonnes,53.0,track3_mandi_arrivals.csv,24297,M031,normalized,WHEAT,36.253,362.53,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0022181,2026-06-28,MANDI006,Mustard,Premium,17.09,Qtl,,track3_mandi_arrivals.csv,24298,mandi006,normalized,mustard,17.09,17.09,Qtl,resolved_separate,0,0,0,0,1,0,0
ARR0007185,17-Feb-2026,MANDI046,Mustard,Pusa-1121,47.881,Tonnes,122.0,track3_mandi_arrivals.csv,24299,mandi046,normalized,सरसों,47.881,478.81,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0005476,07-02-2026,MANDI051,Cotton,,12116.0,KG,70.0,track3_mandi_arrivals.csv,24300,MANDI051,normalized,Narma,12116.0,121.16,KG,resolved_separate,0,0,0,1,0,0,0
ARR0023366,16-Apr-2026,MANDI006,REQUIRES_INVESTIGATION,PBW-343,294.6,Quintals,103.0,track3_mandi_arrivals.csv,24301,MANDI006,normalized,मक्का,294.6,294.6,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0016459,2026/03/18,MANDI026,Mustard,Local,"6,827.0 KG",,83.0,track3_mandi_arrivals.csv,24302,M026,normalized,Sarso,"6,827.0 KG",68.27,kg,resolved,0,0,0,0,0,0,0
ARR0008997,20.05.2026,MANDI031,Corn,Local,18877.0,KG,40.0,track3_mandi_arrivals.csv,24303,MANDI031,normalized,Makka,18877.0,188.77,KG,resolved_separate,0,0,0,0,0,0,0
ARR0011373,2026/04/24,MANDI049,Wheat,,492.0 qtl,,83.0,track3_mandi_arrivals.csv,24304,MANDI049,normalized,WHEAT,492.0 qtl,492.0,qtl,resolved,0,0,0,1,0,0,0
ARR0008634,25.04.2026,MANDI043,Sugarcane,Premium,98.21,quintal,56.0,track3_mandi_arrivals.csv,24305,MANDI043,normalized,sugarcane,98.21,98.21,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0023194,2026-01-04,MANDI022,REQUIRES_INVESTIGATION,HD-2967,20782.0,Kilo,106.0,track3_mandi_arrivals.csv,24306,MANDI022,normalized,Ganna,20782.0,207.82,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0018436,04-14-2026,MANDI033,REQUIRES_INVESTIGATION,HD-2967,49.513999999999996,MT,13.0,track3_mandi_arrivals.csv,24307,033,normalized,Sarson,49.513999999999996,495.14,MT,resolved_separate,0,0,0,0,0,0,0
ARR0018926,16-May-2026,MANDI004,Wheat,Local,16.615000000000002,Tonnes,,track3_mandi_arrivals.csv,24308,MANDI004,normalized,wheat,16.615000000000002,166.15000000000003,Tonnes,resolved_separate,0,0,0,0,1,0,0
ARR0017686,2026-01-10,MANDI052,Sugarcane,,"18,843.0 KG",,,track3_mandi_arrivals.csv,24309,mandi052,normalized,Sugarcane,"18,843.0 KG",188.43,kg,resolved,0,0,0,1,1,0,0
ARR0022262,18/05/2026,MANDI001,REQUIRES_INVESTIGATION,PBW-343,156.76 qtl,,101.0,track3_mandi_arrivals.csv,24310,mandi_001,normalized,Chawal,156.76 qtl,156.76,qtl,resolved,0,0,0,0,0,0,0
ARR0023753,16.06.2026,MANDI001,Cotton,Premium,29.377,MT,,track3_mandi_arrivals.csv,24311,mandi_001,normalized,cotton,29.377,293.77,MT,resolved_separate,0,0,0,0,1,0,0
ARR0001305,07-03-2026,MANDI021,REQUIRES_INVESTIGATION,,4199.0,Kgs,104.0,track3_mandi_arrivals.csv,24312,mandi_021,normalized,Ganna,4199.0,41.99,Kgs,resolved_separate,0,0,0,1,0,0,0
ARR0008429,21-Apr-2026,MANDI051,Paddy,Premium,121.37,Qtl,69.0,track3_mandi_arrivals.csv,24313,mandi_051,normalized,Rice,121.37,121.37,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0004034,04-01-2026,MANDI016,Mustard,PBW-343,32.652,Tonnes,105.0,track3_mandi_arrivals.csv,24314,MANDI016,normalized,Sarso,32.652,326.52,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0002600,2026/04/03,MANDI017,Sugarcane,,"38,600.0 KG",,119.0,track3_mandi_arrivals.csv,24315,MANDI017,normalized,sugarcane,"38,600.0 KG",386.0,kg,resolved,0,0,0,1,0,0,0
ARR0012809,07.06.2026,MANDI036,Corn,Pusa-1121,-414.34,KG,,track3_mandi_arrivals.csv,24316,mandi036,normalized,corn,-414.34,,-414.34,negative,1,0,0,0,1,0,0
ARR0002574,2026-07-13,MANDI056,Sugarcane,PBW-343,30.68,tonnes,20.0,track3_mandi_arrivals.csv,24317,MANDI056,normalized,गन्ना,30.68,306.8,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0003187,01-Feb-2026,MANDI052,Cotton,HD-2967,-213.15,KG,8.0,track3_mandi_arrivals.csv,24318,MANDI052,normalized,कपास,-213.15,,-213.15,negative,1,0,0,0,0,0,0
ARR0019153,03-21-2026,MANDI031,REQUIRES_INVESTIGATION,Local,247.06,qtl,73.0,track3_mandi_arrivals.csv,24319,MANDI031,normalized,मक्का,247.06,247.06,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0004832,2026/07/07,MANDI019,Mustard,Pusa-1121,9539.0,kg,11.0,track3_mandi_arrivals.csv,24320,mandi_019,normalized,mustard,9539.0,95.39,kg,resolved_separate,0,0,0,0,0,0,0
ARR0020608,23/02/2026,MANDI019,REQUIRES_INVESTIGATION,Premium,48182.0,KGS,5.0,track3_mandi_arrivals.csv,24321,019,normalized,Dhaan,48182.0,481.82,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0016087,10/03/2026,MANDI002,Sugarcane,HD-2967,39056.0,kg,69.0,track3_mandi_arrivals.csv,24322,mandi002,normalized,Sugarcane,39056.0,390.56,kg,resolved_separate,0,0,0,0,0,0,0
ARR0002107,2026/07/18,MANDI001,Wheat,HD-2967,14421.0,kg,88.0,track3_mandi_arrivals.csv,24323,MANDI001,normalized,Kanak,14421.0,144.21,kg,resolved_separate,0,0,0,0,0,0,0
ARR0019064,2026/02/03,MANDI043,Wheat,HD-2967,"5,299.0 KG",,,track3_mandi_arrivals.csv,24324,mandi043,normalized,गेहूं,"5,299.0 KG",52.99,kg,resolved,0,0,0,0,1,0,0
ARR0015518,09.02.2026,MANDI015,Mustard,PBW-343,476.27,quintal,7.0,track3_mandi_arrivals.csv,24325,mandi015,normalized,mustard,476.27,476.27,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0012881,27/08/2026,MANDI012,Wheat,Pusa-1121,342.62 qtl,,106.0,track3_mandi_arrivals.csv,24326,MANDI-012,normalized,Kanak,342.62 qtl,342.62,qtl,resolved,0,0,0,0,0,0,0
SURROGATE_ARR_000442,2026-08-05,MANDI016,Wheat,Hybrid,47.946,tonnes,27.0,track3_mandi_arrivals.csv,24327,MANDI-016,normalized,Wheat,47.946,479.46,tonnes,resolved_separate,0,0,0,0,0,1,0
ARR0024368,15/04/2026,MANDI007,REQUIRES_INVESTIGATION,Hybrid,13.084999999999999,Tonnes,11.0,track3_mandi_arrivals.csv,24329,M007,normalized,मक्का,13.084999999999999,130.85,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0022371,2026/06/23,MANDI051,Paddy,Premium,"45,410.0 KG",,41.0,track3_mandi_arrivals.csv,24330,MANDI051,normalized,paddy,"45,410.0 KG",454.1,kg,resolved,0,0,0,0,0,0,0
ARR0007084,01-28-2026,MANDI024,Corn,PBW-343,"44,482.0 KG",,108.0,track3_mandi_arrivals.csv,24331,MANDI-024,normalized,corn,"44,482.0 KG",444.82,kg,resolved,0,0,0,0,0,0,0
ARR0013193,04.09.2026,MANDI021,Cotton,Pusa-1121,254.86 qtl,,136.0,track3_mandi_arrivals.csv,24332,mandi021,normalized,Cotton,254.86 qtl,254.86,qtl,resolved,0,0,0,0,0,0,0
ARR0001280,2026-06-16,MANDI055,REQUIRES_INVESTIGATION,Hybrid,"32,695.0 KG",,70.0,track3_mandi_arrivals.csv,24333,mandi_055,normalized,मक्का,"32,695.0 KG",326.95,kg,resolved,0,0,0,0,0,0,0
ARR0013222,19/04/2026,MANDI054,Cotton,HD-2967,208.86 qtl,,64.0,track3_mandi_arrivals.csv,24334,MANDI054,normalized,Kapas,208.86 qtl,208.86,qtl,resolved,0,0,0,0,0,0,0
ARR0000805,2026-02-07,MANDI035,Cotton,HD-2967,44929.0,Kilo,14.0,track3_mandi_arrivals.csv,24335,MANDI-035,normalized,Narma,44929.0,449.29,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0014597,08.01.2026,MANDI016,REQUIRES_INVESTIGATION,HD-2967,46562.0,Kgs,146.0,track3_mandi_arrivals.csv,24336,MANDI016,normalized,धान,46562.0,465.62,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0017940,29/06/2026,MANDI036,Corn,,190.17,Q,115.0,track3_mandi_arrivals.csv,24337,mandi_036,normalized,corn,190.17,190.17,Q,resolved_separate,0,0,0,1,0,0,0
ARR0020876,29.07.2026,MANDI024,Wheat,Premium,56.83,Qtl,137.0,track3_mandi_arrivals.csv,24338,MANDI-024,normalized,GEHUN,56.83,56.83,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0011383,04/01/2026,MANDI047,Wheat,PBW-343,221.63,Qtl,7.0,track3_mandi_arrivals.csv,24339,mandi_047,normalized,wheat,221.63,221.63,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0004567,21-Feb-2026,MANDI004,Mustard,PBW-343,"19,164.0 KG",,29.0,track3_mandi_arrivals.csv,24340,MANDI004,normalized,सरसों,"19,164.0 KG",191.64000000000001,kg,resolved,0,0,0,0,0,0,0
ARR0015359,2026/05/28,MANDI013,Cotton,,"28,883.0 KG",,,track3_mandi_arrivals.csv,24342,mandi_013,normalized,cotton,"28,883.0 KG",288.83,kg,resolved,0,0,0,1,1,0,0
ARR0004842,2026-07-30,MANDI030,Mustard,Hybrid,30149.0,kg,82.0,track3_mandi_arrivals.csv,24343,mandi_030,normalized,सरसों,30149.0,301.49,kg,resolved_separate,0,0,0,0,0,0,0
ARR0019979,04-23-2026,MANDI010,Corn,HD-2967,126.77 qtl,,107.0,track3_mandi_arrivals.csv,24344,mandi_010,normalized,corn,126.77 qtl,126.77,qtl,resolved,0,0,0,0,0,0,0
ARR0022420,12.04.2026,MANDI029,REQUIRES_INVESTIGATION,Premium,276.59,Quintals,117.0,track3_mandi_arrivals.csv,24345,MANDI029,normalized,Sarson,276.59,276.59,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0023237,02-28-2026,MANDI052,Wheat,Hybrid,498.18,quintal,128.0,track3_mandi_arrivals.csv,24346,MANDI052,normalized,wheat,498.18,498.18,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0010113,2026/04/14,MANDI032,Cotton,Local,179.81,Q,140.0,track3_mandi_arrivals.csv,24347,MANDI-032,normalized,कपास,179.81,179.81,Q,resolved_separate,0,0,0,0,0,0,0
ARR0008706,2026-05-24,MANDI051,Cotton,,172.79,Qtl,122.0,track3_mandi_arrivals.csv,24348,MANDI051,normalized,Cotton,172.79,172.79,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0020562,2026/03/29,MANDI034,REQUIRES_INVESTIGATION,Premium,3607.0,Kilo,121.0,track3_mandi_arrivals.csv,24349,mandi_034,normalized,Sarson,3607.0,36.07,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0017693,2026/07/26,MANDI042,Cotton,Pusa-1121,387.09 qtl,,87.0,track3_mandi_arrivals.csv,24350,MANDI042,normalized,Kapas,387.09 qtl,387.09,qtl,resolved,0,0,0,0,0,0,0
ARR0013860,08-03-2026,MANDI007,Corn,Pusa-1121,16.878999999999998,Tonnes,54.0,track3_mandi_arrivals.csv,24351,MANDI007,normalized,Makka,16.878999999999998,168.78999999999996,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0009107,28/05/2026,MANDI047,Paddy,Hybrid,47.317,MT,112.0,track3_mandi_arrivals.csv,24352,MANDI047,normalized,paddy,47.317,473.17,MT,resolved_separate,0,0,0,0,0,0,0
ARR0003453,17/03/2026,MANDI002,Wheat,HD-2967,-305.36,Qtl,15.0,track3_mandi_arrivals.csv,24353,M002,normalized,WHEAT,-305.36,,-305.36,negative,1,0,0,0,0,0,0
ARR0020080,2026-06-05,MANDI003,Mustard,HD-2967,39.099000000000004,MT,102.0,track3_mandi_arrivals.csv,24354,MANDI-003,normalized,mustard,39.099000000000004,390.99,MT,resolved_separate,0,0,0,0,0,0,0
ARR0020627,2026/08/01,MANDI028,Sugarcane,HD-2967,38647.0,KG,29.0,track3_mandi_arrivals.csv,24355,mandi028,normalized,गन्ना,38647.0,386.47,KG,resolved_separate,0,0,0,0,0,0,0
ARR0002199,28/06/2026,MANDI025,Corn,HD-2967,267.02,Q,148.0,track3_mandi_arrivals.csv,24356,MANDI025,normalized,corn,267.02,267.02,Q,resolved_separate,0,0,0,0,0,0,0
ARR0016033,07-30-2026,MANDI002,Corn,Local,-340.05,Qtl,8.0,track3_mandi_arrivals.csv,24357,MANDI-002,normalized,corn,-340.05,,-340.05,negative,1,0,0,0,0,0,0
ARR0004426,2026/04/07,MANDI035,Wheat,PBW-343,250.67 qtl,,64.0,track3_mandi_arrivals.csv,24358,mandi_035,normalized,Gehun,250.67 qtl,250.67,qtl,resolved,0,0,0,0,0,0,0
ARR0006151,2026-05-30,MANDI030,Sugarcane,Premium,41299.0,Kgs,18.0,track3_mandi_arrivals.csv,24359,030,normalized,गन्ना,41299.0,412.99,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0014290,2026/04/13,MANDI048,Cotton,PBW-343,429.54,Q,50.0,track3_mandi_arrivals.csv,24360,M048,normalized,Cotton,429.54,429.54,Q,resolved_separate,0,0,0,0,0,0,0
ARR0017328,07-17-2026,MANDI046,Sugarcane,Pusa-1121,213.54,Qtl,127.0,track3_mandi_arrivals.csv,24361,MANDI046,normalized,Ganne,213.54,213.54,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0000823,07-Jan-2026,MANDI044,Corn,Premium,"25,602.0 KG",,143.0,track3_mandi_arrivals.csv,24362,MANDI-044,normalized,Makka,"25,602.0 KG",256.02,kg,resolved,0,0,0,0,0,0,0
ARR0015071,2026-04-18,MANDI008,REQUIRES_INVESTIGATION,HD-2967,302.48,qtl,137.0,track3_mandi_arrivals.csv,24363,mandi_008,normalized,Sarson,302.48,302.48,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0021390,2026/02/19,MANDI053,REQUIRES_INVESTIGATION,Local,9475.0,Kgs,112.0,track3_mandi_arrivals.csv,24364,M053,normalized,Basmati,9475.0,94.75,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0022997,2026/06/01,MANDI017,Mustard,HD-2967,"22,389.0 KG",,46.0,track3_mandi_arrivals.csv,24365,MANDI017,normalized,सरसों,"22,389.0 KG",223.89000000000001,kg,resolved,0,0,0,0,0,0,0
ARR0008357,2026/04/12,MANDI017,REQUIRES_INVESTIGATION,HD-2967,240.07,Q,115.0,track3_mandi_arrivals.csv,24366,MANDI017,normalized,Ganna,240.07,240.07,Q,resolved_separate,0,0,0,0,0,0,0
ARR0022004,10/04/2026,MANDI050,Cotton,Hybrid,135.35,Quintals,141.0,track3_mandi_arrivals.csv,24367,mandi_050,normalized,Cotton,135.35,135.35,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0020932,24.01.2026,MANDI013,Mustard,Premium,39.261,MT,,track3_mandi_arrivals.csv,24368,MANDI-013,normalized,mustard,39.261,392.61,MT,resolved_separate,0,0,0,0,1,0,0
ARR0012176,09/09/2026,MANDI001,Wheat,Local,36558.0,KGS,126.0,track3_mandi_arrivals.csv,24369,MANDI001,normalized,Gehun,36558.0,365.58,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0018923,02/01/2026,MANDI025,Mustard,Premium,"29,138.0 KG",,72.0,track3_mandi_arrivals.csv,24370,MANDI025,normalized,mustard,"29,138.0 KG",291.38,kg,resolved,0,0,0,0,0,0,0
ARR0015150,2026-02-16,MANDI028,Paddy,PBW-343,346.58,Qtl,119.0,track3_mandi_arrivals.csv,24371,mandi_028,normalized,paddy,346.58,346.58,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0009504,13-Feb-2026,MANDI056,REQUIRES_INVESTIGATION,Hybrid,101.08,Q,145.0,track3_mandi_arrivals.csv,24372,MANDI056,normalized,Ganna,101.08,101.08,Q,resolved_separate,0,0,0,0,0,0,0
ARR0021592,24-Jul-2026,MANDI002,Corn,HD-2967,"5,574.0 KG",,46.0,track3_mandi_arrivals.csv,24373,MANDI002,normalized,Corn,"5,574.0 KG",55.74,kg,resolved,0,0,0,0,0,0,0
ARR0024473,28.08.2026,MANDI047,Wheat,PBW-343,43683.0,KG,64.0,track3_mandi_arrivals.csv,24375,MANDI047,normalized,WHEAT,43683.0,436.83,KG,resolved_separate,0,0,0,0,0,0,0
ARR0013576,02-12-2026,MANDI029,Wheat,Pusa-1121,394.83,quintal,143.0,track3_mandi_arrivals.csv,24376,MANDI029,normalized,Wheat,394.83,394.83,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0003055,04.09.2026,MANDI025,Cotton,Hybrid,354.8,qtl,97.0,track3_mandi_arrivals.csv,24377,mandi025,normalized,Kapas,354.8,354.8,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0020060,28/06/2026,MANDI034,Wheat,HD-2967,"10,343.0 KG",,49.0,track3_mandi_arrivals.csv,24378,MANDI-034,normalized,Gehun,"10,343.0 KG",103.43,kg,resolved,0,0,0,0,0,0,0
ARR0024161,06/04/2026,MANDI015,Mustard,Premium,84.84,qtl,112.0,track3_mandi_arrivals.csv,24379,MANDI-015,normalized,सरसों,84.84,84.84,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0007219,02/09/2026,MANDI010,Cotton,Local,432.95,quintal,132.0,track3_mandi_arrivals.csv,24380,MANDI-010,normalized,cotton,432.95,432.95,quintal,resolved_separate,0,0,0,0,0,0,0
SURROGATE_ARR_000443,2026-08-21,MANDI050,Corn,Pusa-1121,"41,548.0 KG",,143.0,track3_mandi_arrivals.csv,24381,MANDI050,normalized,Makka,"41,548.0 KG",415.48,kg,resolved,0,0,0,0,0,1,0
ARR0003301,2026-01-24,MANDI051,Corn,Pusa-1121,194.74 qtl,,131.0,track3_mandi_arrivals.csv,24382,mandi051,normalized,Makka,194.74 qtl,194.74,qtl,resolved,0,0,0,0,0,0,0
ARR0019695,03-31-2026,MANDI041,Corn,PBW-343,45.842,Tonnes,124.0,track3_mandi_arrivals.csv,24383,M041,normalized,Makki,45.842,458.41999999999996,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0023606,21-Aug-2026,MANDI056,Wheat,PBW-343,18202.0,Kgs,53.0,track3_mandi_arrivals.csv,24384,M056,normalized,GEHUN,18202.0,182.02,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0008520,2026-01-16,MANDI027,Sugarcane,Pusa-1121,256.0,quintal,,track3_mandi_arrivals.csv,24385,mandi027,normalized,गन्ना,256.0,256.0,quintal,resolved_separate,0,0,0,0,1,0,0
SURROGATE_ARR_000444,13-Jan-2026,MANDI030,Corn,Hybrid,16675.0,kg,64.0,track3_mandi_arrivals.csv,24386,MANDI-030,normalized,Makka,16675.0,166.75,kg,resolved_separate,0,0,0,0,0,1,0
ARR0010683,08-25-2026,MANDI029,Cotton,Pusa-1121,24091.0,kg,93.0,track3_mandi_arrivals.csv,24387,mandi_029,normalized,Kapas,24091.0,240.91,kg,resolved_separate,0,0,0,0,0,0,0
ARR0014296,18/01/2026,MANDI007,Cotton,Hybrid,117.49 qtl,,76.0,track3_mandi_arrivals.csv,24388,MANDI007,normalized,cotton,117.49 qtl,117.49,qtl,resolved,0,0,0,0,0,0,0
ARR0022339,01-26-2026,MANDI019,Cotton,Pusa-1121,204.42,Q,,track3_mandi_arrivals.csv,24389,mandi_019,normalized,Cotton,204.42,204.42,Q,resolved_separate,0,0,0,0,1,0,0
