record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,min_price_raw,min_price_status,max_price_raw,max_price_status,modal_price_raw,modal_price_status,msp_raw,msp_status,missing_mandi_id,missing_district
PR011996,17/03/2026,MANDI018,Kurukshetra,REQUIRES_INVESTIGATION,2124.5,2424.28,2274.0,,track3_price_and_msp.json,9666,018,normalized,Dhaan,"2,124.50/-",resolved,"₹2,424.28",resolved,"INR 2,274",resolved,"Rs. 2,183",invalid_numeric,0,0
PR007446,27.03.2026,MANDI019,Amritsar,Mustard,5710.14,6505.52,6107.83,5650.0,track3_price_and_msp.json,9667,M019,normalized,mustard,"5,710.14/-",resolved,"6,505.52/-",resolved,"6,107.83/-",resolved,5650,resolved,0,0
PR002994,2026-02-21,,Jalandhar,Corn,1881.0,2123.28,2002.0,,track3_price_and_msp.json,9668,,missing,Makka,"INR 1,881",resolved,2123.28,resolved,"INR 2,002",resolved,"Rs. 2,090",invalid_numeric,1,0
PR002871,2026-01-02,MANDI022,Jalandhar,Wheat,2315.872511347835,2677.49,2496.6798718708983,2275.0,track3_price_and_msp.json,9669,MANDI022,normalized,Wheat,2315.872511347835,resolved,"₹2,677.49",resolved,2496.6798718708983,resolved,2275,resolved,0,0
PR010645,28/06/2026,,Amritsar,REQUIRES_INVESTIGATION,4938.75,5544.39,5241.57,5650.0,track3_price_and_msp.json,9670,,missing,Sarson,4938.75,resolved,5544.39,resolved,"₹5,241.57",resolved,5650,resolved,1,0
PR004536,06/02/2026,MANDI013,Moga,Cotton,5789.52,,6265.65,6620.0,track3_price_and_msp.json,9671,mandi013,normalized,Narma,5789.52,resolved,,empty,6265.65,resolved,6620,resolved,0,0
PR006699,2026-08-05,,,Mustard,5650.837471238683,6433.15,6041.99,5650.0,track3_price_and_msp.json,9672,,missing,mustard,5650.837471238683,resolved,"₹6,433.15",resolved,6041.99,resolved,5650,resolved,1,0
PR002085,19.07.2026,MANDI056,Sirsa,Mustard,4802.73,,5352.0,5650.0,track3_price_and_msp.json,9673,MANDI-056,normalized,mustard,4802.73,resolved,"Rs. 5,900",invalid_numeric,"INR 5,352",resolved,"INR 5,650",resolved,0,0
PR004474,2026-05-08,MANDI004,Karnal,Cotton,6876.44,,7490.9,6620.0,track3_price_and_msp.json,9674,mandi_004,normalized,Narma,"6,876.44/-",resolved,"Rs. 8,105",invalid_numeric,7490.9,resolved,6620,resolved,0,0
PR009323,07-26-2026,,,Corn,1991.75,2333.92,,2090.0,track3_price_and_msp.json,9675,,missing,corn,1991.75,resolved,2333.92,resolved,"Rs. 2,163",invalid_numeric,"₹2,090.00",resolved,1,0
PR010399,16-Feb-2026,MANDI034,,Wheat,2018.0,2299.1552228988476,2158.63,2275.0,track3_price_and_msp.json,9676,M034,normalized,Wheat,"INR 2,018",resolved,2299.1552228988476,resolved,"₹2,158.63",resolved,"₹2,275.00",resolved,0,1
PR006542,2026-05-03,MANDI021,Jalandhar,Mustard,5450.08,6587.76,6018.92,5650.0,track3_price_and_msp.json,9677,021,normalized,Mustard,"₹5,450.08",resolved,6587.76,resolved,"₹6,018.92",resolved,5650,resolved,0,0
PR002508,28/01/2026,MANDI012,Amritsar,Mustard,5092.12,,,5650.0,track3_price_and_msp.json,9678,MANDI012,normalized,Sarso,5092.12,resolved,"Rs. 5,798",invalid_numeric,"Rs. 5,445",invalid_numeric,5650,resolved,0,0
PR007257,2026-08-08,MANDI028,,Cotton,5721.968893976612,6600.96,,,track3_price_and_msp.json,9679,mandi028,normalized,कपास,5721.968893976612,resolved,"6,600.96/-",resolved,"Rs. 6,161",invalid_numeric,"Rs. 6,620",invalid_numeric,0,0
PR010046,2026/08/06,MANDI055,Kurukshetra,Sugarcane,3309.31,3766.0,,3500.0,track3_price_and_msp.json,9680,mandi055,normalized,गन्ना,"3,309.31/-",resolved,"INR 3,766",resolved,"Rs. 3,538",invalid_numeric,"INR 3,500",resolved,0,0
PR010518,03-05-2026,,,Wheat,2165.18,2533.25,2349.21,2275.0,track3_price_and_msp.json,9681,,missing,GEHUN,"₹2,165.18",resolved,"₹2,533.25",resolved,2349.21,resolved,2275,resolved,1,0
PR002910,2026/05/11,MANDI016,Karnal,Wheat,2337.91,2738.08,2537.99,2275.0,track3_price_and_msp.json,9682,MANDI016,normalized,WHEAT,"₹2,337.91",resolved,2738.08,resolved,"₹2,537.99",resolved,"₹2,275.00",resolved,0,0
PR002955,22/02/2026,MANDI022,Hisar,Wheat,2226.77,2533.5,,2275.0,track3_price_and_msp.json,9683,MANDI022,normalized,WHEAT,2226.77,resolved,"₹2,533.50",resolved,"Rs. 2,380",invalid_numeric,"INR 2,275",resolved,0,0
PR008716,07/06/2026,MANDI048,Hisar,REQUIRES_INVESTIGATION,,2278.38,2102.59,,track3_price_and_msp.json,9684,MANDI048,normalized,Basmati,"Rs. 1,927",invalid_numeric,2278.38,resolved,"2,102.59/-",resolved,"Rs. 2,183",invalid_numeric,0,0
PR006462,01-20-2026,MANDI041,Moga,Wheat,2375.24,2615.863976732938,,,track3_price_and_msp.json,9685,MANDI041,normalized,गेहूं,2375.24,resolved,2615.863976732938,resolved,"Rs. 2,496",invalid_numeric,,empty,0,0
PR006366,30-Jun-2026,MANDI023,Ferozepur,Mustard,4854.0,5687.46,,,track3_price_and_msp.json,9686,mandi023,normalized,mustard,"INR 4,854",resolved,5687.46,resolved,"Rs. 5,271",invalid_numeric,,empty,0,0
PR000489,2026/05/28,MANDI043,Kurukshetra,Wheat,2152.04,2671.03,2411.5324664121126,2275.0,track3_price_and_msp.json,9687,mandi043,normalized,Gehun,2152.04,resolved,"₹2,671.03",resolved,2411.5324664121126,resolved,2275,resolved,0,0
PR005817,27.03.2026,MANDI015,Ferozepur,Sugarcane,3663.0,4303.0,3983.0,3500.0,track3_price_and_msp.json,9688,M015,normalized,Ganne,"INR 3,663",resolved,"INR 4,303",resolved,"INR 3,983",resolved,"₹3,500.00",resolved,0,0
PR002666,28/05/2026,MANDI051,Patiala,Mustard,5818.12,,6216.2,,track3_price_and_msp.json,9689,MANDI051,normalized,सरसों,"₹5,818.12",resolved,"Rs. 6,614",invalid_numeric,6216.2,resolved,,empty,0,0
PR009668,2026/09/02,MANDI031,Jalandhar,REQUIRES_INVESTIGATION,,2337.43,2140.62,2183.0,track3_price_and_msp.json,9690,mandi_031,normalized,चावल,"Rs. 1,944",invalid_numeric,2337.43,resolved,2140.62,resolved,"₹2,183.00",resolved,0,0
PR010182,09.01.2026,MANDI036,Fatehabad,Wheat,2119.81,2529.34,2324.57,2275.0,track3_price_and_msp.json,9691,MANDI-036,normalized,गेहूं,2119.81,resolved,2529.34,resolved,"2,324.57/-",resolved,"INR 2,275",resolved,0,0
PR010289,26.08.2026,MANDI046,Bathinda,Wheat,1998.0,2243.21,2120.6643422759134,2275.0,track3_price_and_msp.json,9692,MANDI046,normalized,GEHUN,"INR 1,998",resolved,2243.21,resolved,2120.6643422759134,resolved,"₹2,275.00",resolved,0,0
PR007809,04-16-2026,MANDI008,Patiala,REQUIRES_INVESTIGATION,1944.89,2333.1,2139.0,2183.0,track3_price_and_msp.json,9693,MANDI008,normalized,धान,1944.89,resolved,"2,333.10/-",resolved,"2,139.00/-",resolved,"₹2,183.00",resolved,0,0
PR008876,19-Mar-2026,MANDI056,Amritsar,Cotton,,,6538.3,,track3_price_and_msp.json,9694,MANDI056,normalized,Narma,"Rs. 5,845",invalid_numeric,"Rs. 7,231",invalid_numeric,6538.3,resolved,,empty,0,0
PR001835,05/08/2026,MANDI009,,Corn,2039.93,2322.6135860505156,,2090.0,track3_price_and_msp.json,9695,MANDI009,normalized,corn,"₹2,039.93",resolved,2322.6135860505156,resolved,"Rs. 2,181",invalid_numeric,"₹2,090.00",resolved,0,0
PR005093,13-Apr-2026,MANDI028,Sirsa,Sugarcane,3403.2,3843.28,3623.0,,track3_price_and_msp.json,9696,MANDI028,normalized,गन्ना,"₹3,403.20",resolved,"₹3,843.28",resolved,"INR 3,623",resolved,,empty,0,0
PR008641,2026/07/20,MANDI047,Patiala,Wheat,2229.94,,2313.29,,track3_price_and_msp.json,9697,MANDI047,normalized,WHEAT,2229.94,resolved,"Rs. 2,397",invalid_numeric,2313.29,resolved,,empty,0,0
PR002031,2026-09-04,MANDI005,,REQUIRES_INVESTIGATION,,2536.82,2408.35,,track3_price_and_msp.json,9698,mandi_005,normalized,चावल,"Rs. 2,280",invalid_numeric,2536.82,resolved,2408.35,resolved,"Rs. 2,183",invalid_numeric,0,1
PR007745,13-Aug-2026,MANDI030,Ferozepur,Corn,,2403.44,2234.31,2090.0,track3_price_and_msp.json,9699,MANDI-030,normalized,Makka,"Rs. 2,065",invalid_numeric,2403.44,resolved,2234.31,resolved,"₹2,090.00",resolved,0,0
PR005406,04-20-2026,,Jalandhar,REQUIRES_INVESTIGATION,3584.41,,3899.27,3500.0,track3_price_and_msp.json,9700,,missing,Ganna,3584.41,resolved,,empty,"₹3,899.27",resolved,3500,resolved,1,0
PR003293,2026/05/04,MANDI033,,Cotton,6736.0,7582.09,7158.9,6620.0,track3_price_and_msp.json,9701,mandi_033,normalized,Cotton,"INR 6,736",resolved,7582.09,resolved,"₹7,158.90",resolved,"₹6,620.00",resolved,0,1
PR006623,01-23-2026,MANDI043,Moga,Mustard,,6638.34,,5650.0,track3_price_and_msp.json,9702,mandi_043,normalized,mustard,,empty,6638.34,resolved,"Rs. 6,031",invalid_numeric,5650,resolved,0,0
PR008940,11.03.2026,,Jalandhar,Corn,1820.09,2157.13,1989.0,2090.0,track3_price_and_msp.json,9703,,missing,corn,"₹1,820.09",resolved,"₹2,157.13",resolved,"INR 1,989",resolved,2090,resolved,1,0
PR009363,2026-08-07,MANDI038,Ludhiana,Cotton,5778.6,6647.31,6212.954711239272,6620.0,track3_price_and_msp.json,9704,mandi038,normalized,cotton,5778.6,resolved,"₹6,647.31",resolved,6212.954711239272,resolved,6620,resolved,0,0
PR010892,23-Jan-2026,MANDI049,Karnal,Cotton,6819.22,8475.63,7647.0,6620.0,track3_price_and_msp.json,9705,049,normalized,Kapas,"₹6,819.22",resolved,8475.63,resolved,"INR 7,647",resolved,"₹6,620.00",resolved,0,0
PR000062,2026-02-20,MANDI043,Karnal,Mustard,5527.21,6389.556595376062,5958.38,,track3_price_and_msp.json,9706,MANDI-043,normalized,Sarso,5527.21,resolved,6389.556595376062,resolved,"₹5,958.38",resolved,"Rs. 5,650",invalid_numeric,0,0
PR009374,2026/05/10,,Ambala,Mustard,4855.0,5674.81,5264.792370999603,5650.0,track3_price_and_msp.json,9707,,missing,Mustard,"INR 4,855",resolved,5674.81,resolved,5264.792370999603,resolved,5650,resolved,1,0
PR008267,04.05.2026,MANDI019,,Mustard,4810.18,,,5650.0,track3_price_and_msp.json,9708,MANDI019,normalized,Mustard,"4,810.18/-",resolved,"Rs. 5,874",invalid_numeric,,empty,5650,resolved,0,0
PR003681,2026/01/28,MANDI004,Jalandhar,Sugarcane,3633.32,3883.48,3758.4,,track3_price_and_msp.json,9709,MANDI-004,normalized,Sugarcane,3633.32,resolved,"3,883.48/-",resolved,"₹3,758.40",resolved,"Rs. 3,500",invalid_numeric,0,0
PR000450,30/04/2026,MANDI001,Ludhiana,Paddy,2150.18,2354.91,2252.55,,track3_price_and_msp.json,9710,mandi_001,normalized,paddy,2150.18,resolved,"₹2,354.91",resolved,"2,252.55/-",resolved,"Rs. 2,183",invalid_numeric,0,0
PR002200,2026-01-25,MANDI056,Ludhiana,REQUIRES_INVESTIGATION,2146.56,2367.1,,2090.0,track3_price_and_msp.json,9711,MANDI056,normalized,मक्का,2146.56,resolved,2367.1,resolved,"Rs. 2,257",invalid_numeric,2090,resolved,0,0
PR007892,06-21-2026,MANDI017,Ferozepur,Corn,1974.04,2420.38,2197.209816333458,,track3_price_and_msp.json,9712,MANDI017,normalized,Makki,1974.04,resolved,2420.38,resolved,2197.209816333458,resolved,"Rs. 2,090",invalid_numeric,0,0
PR001643,2026/05/15,MANDI045,Ludhiana,Sugarcane,,3745.07,3546.67,,track3_price_and_msp.json,9713,MANDI045,normalized,गन्ना,"Rs. 3,348",invalid_numeric,3745.07,resolved,3546.67,resolved,,empty,0,0
PR001097,23-Feb-2026,,Ferozepur,Wheat,,2568.15,2405.02,2275.0,track3_price_and_msp.json,9714,,missing,Kanak,"Rs. 2,242",invalid_numeric,"₹2,568.15",resolved,"₹2,405.02",resolved,"₹2,275.00",resolved,1,0
PR010990,2026-01-24,MANDI007,,Cotton,6067.27,7400.0,6733.78,6620.0,track3_price_and_msp.json,9715,MANDI-007,normalized,Cotton,"₹6,067.27",resolved,"INR 7,400",resolved,6733.78,resolved,"6,620.00/-",resolved,0,0
PR010317,07.09.2026,MANDI044,Karnal,Mustard,,5801.0,5329.0,5650.0,track3_price_and_msp.json,9716,044,normalized,mustard,,empty,"INR 5,801",resolved,"INR 5,329",resolved,"5,650.00/-",resolved,0,0
PR003069,21.06.2026,MANDI040,Ludhiana,Sugarcane,3442.46,4038.9625138023325,3740.71,3500.0,track3_price_and_msp.json,9717,MANDI040,normalized,Sugarcane,"₹3,442.46",resolved,4038.9625138023325,resolved,"3,740.71/-",resolved,"INR 3,500",resolved,0,0
PR010359,09-Jun-2026,MANDI014,Ludhiana,Cotton,6303.91,,6494.860772912013,6620.0,track3_price_and_msp.json,9718,mandi_014,normalized,कपास,6303.91,resolved,,empty,6494.860772912013,resolved,6620,resolved,0,0
PR001238,30/03/2026,MANDI001,Sirsa,REQUIRES_INVESTIGATION,2148.21,,2345.91,2183.0,track3_price_and_msp.json,9719,001,normalized,धान,"2,148.21/-",resolved,"Rs. 2,544",invalid_numeric,"2,345.91/-",resolved,2183,resolved,0,0
PR007066,16-Jun-2026,MANDI055,Karnal,Corn,1930.0,,2145.85,2090.0,track3_price_and_msp.json,9720,mandi055,normalized,Makki,"INR 1,930",resolved,"Rs. 2,362",invalid_numeric,2145.85,resolved,"₹2,090.00",resolved,0,0
PR005577,28.04.2026,MANDI029,Bathinda,Cotton,6220.53,6862.0,6541.0,6620.0,track3_price_and_msp.json,9721,MANDI029,normalized,Kapas,6220.53,resolved,"INR 6,862",resolved,"INR 6,541",resolved,6620,resolved,0,0
PR011647,05-06-2026,MANDI045,Jalandhar,REQUIRES_INVESTIGATION,2139.94,2492.47,2316.2,2183.0,track3_price_and_msp.json,9722,MANDI045,normalized,Dhaan,2139.94,resolved,2492.47,resolved,2316.2,resolved,2183,resolved,0,0
PR007407,02.08.2026,MANDI030,Jalandhar,Cotton,6900.621650174188,8215.038082413746,7557.83,6620.0,track3_price_and_msp.json,9723,mandi_030,normalized,Cotton,6900.621650174188,resolved,8215.038082413746,resolved,"₹7,557.83",resolved,"₹6,620.00",resolved,0,0
PR005431,2026-03-26,,,Mustard,5874.911446857766,7340.02,6607.466234609245,,track3_price_and_msp.json,9724,,missing,mustard,5874.911446857766,resolved,"7,340.02/-",resolved,6607.466234609245,resolved,,empty,1,0
PR002867,01-04-2026,MANDI030,Kurukshetra,Corn,1939.45,2303.0,2121.0,2090.0,track3_price_and_msp.json,9725,MANDI030,normalized,corn,"₹1,939.45",resolved,"INR 2,303",resolved,"INR 2,121",resolved,"₹2,090.00",resolved,0,0
PR005568,25/05/2026,MANDI025,Hisar,Cotton,5808.281755826744,,6399.3,6620.0,track3_price_and_msp.json,9726,MANDI-025,normalized,Narma,5808.281755826744,resolved,,empty,"₹6,399.30",resolved,6620,resolved,0,0
PR003442,2026-04-25,MANDI048,Ambala,Corn,,2078.77,,2090.0,track3_price_and_msp.json,9727,mandi_048,normalized,Makka,"Rs. 1,782",invalid_numeric,"₹2,078.77",resolved,"Rs. 1,930",invalid_numeric,"2,090.00/-",resolved,0,0
PR001786,05.06.2026,MANDI010,Kurukshetra,Cotton,,6580.986166407294,6306.0,6620.0,track3_price_and_msp.json,9728,mandi_010,normalized,Cotton,,empty,6580.986166407294,resolved,"₹6,306.00",resolved,6620,resolved,0,0
PR006067,2026-05-09,MANDI044,Moga,REQUIRES_INVESTIGATION,5150.86,6268.41,5709.634498959445,5650.0,track3_price_and_msp.json,9729,MANDI044,normalized,Sarson,"₹5,150.86",resolved,6268.41,resolved,5709.634498959445,resolved,"5,650.00/-",resolved,0,0
PR011826,2026-01-23,MANDI011,Ferozepur,Corn,1832.26,,,2090.0,track3_price_and_msp.json,9730,mandi_011,normalized,Makki,"₹1,832.26",resolved,"Rs. 2,192",invalid_numeric,,empty,"2,090.00/-",resolved,0,0
PR002177,14/07/2026,MANDI010,Ambala,Wheat,,2279.94,2176.77,2275.0,track3_price_and_msp.json,9731,mandi_010,normalized,Wheat,"Rs. 2,074",invalid_numeric,2279.94,resolved,2176.77,resolved,"INR 2,275",resolved,0,0
PR004017,2026/08/14,MANDI001,,Corn,,2010.94,1924.14,,track3_price_and_msp.json,9732,mandi_001,normalized,corn,,empty,2010.94,resolved,"₹1,924.14",resolved,,empty,0,1
PR010879,2026-01-14,MANDI039,Jalandhar,Corn,,2300.58,2094.07,2090.0,track3_price_and_msp.json,9733,MANDI039,normalized,corn,"Rs. 1,888",invalid_numeric,"2,300.58/-",resolved,"₹2,094.07",resolved,"2,090.00/-",resolved,0,0
PR004040,2026-04-04,MANDI010,Ludhiana,REQUIRES_INVESTIGATION,,2513.340247964303,2284.774327602282,2183.0,track3_price_and_msp.json,9734,MANDI010,normalized,Chawal,,empty,2513.340247964303,resolved,2284.774327602282,resolved,"INR 2,183",resolved,0,0
PR004902,11-Feb-2026,MANDI028,Fatehabad,Paddy,,2130.0,2065.0,,track3_price_and_msp.json,9735,MANDI028,normalized,paddy,,empty,"INR 2,130",resolved,"INR 2,065",resolved,"Rs. 2,183",invalid_numeric,0,0
PR006039,03/09/2026,MANDI045,,Wheat,2174.45,2358.25,2266.35,2275.0,track3_price_and_msp.json,9736,MANDI045,normalized,गेहूं,2174.45,resolved,"2,358.25/-",resolved,"₹2,266.35",resolved,"2,275.00/-",resolved,0,1
PR003801,2026/05/18,,Amritsar,Sugarcane,3194.43,3932.0,3563.39,3500.0,track3_price_and_msp.json,9737,,missing,Sugarcane,"₹3,194.43",resolved,"INR 3,932",resolved,3563.39,resolved,3500,resolved,1,0
PR011629,2026-05-12,MANDI042,Patiala,REQUIRES_INVESTIGATION,1948.68,2118.47,2033.57,,track3_price_and_msp.json,9738,mandi_042,normalized,Dhaan,"₹1,948.68",resolved,"₹2,118.47",resolved,"₹2,033.57",resolved,,empty,0,0
PR001492,2026/08/08,MANDI045,,Sugarcane,3296.026537956503,3807.11,3551.570162443291,,track3_price_and_msp.json,9739,045,normalized,sugarcane,3296.026537956503,resolved,"3,807.11/-",resolved,3551.570162443291,resolved,"Rs. 3,500",invalid_numeric,0,0
PR007279,02-Feb-2026,,Fatehabad,Cotton,6048.12,6486.0,,6620.0,track3_price_and_msp.json,9740,,missing,Narma,6048.12,resolved,"INR 6,486",resolved,"Rs. 6,267",invalid_numeric,6620,resolved,1,0
PR003120,08/03/2026,MANDI050,Karnal,REQUIRES_INVESTIGATION,1922.07,2238.0,2079.88,2183.0,track3_price_and_msp.json,9741,mandi050,normalized,धान,1922.07,resolved,"INR 2,238",resolved,2079.88,resolved,"₹2,183.00",resolved,0,0
PR006140,2026-05-12,MANDI011,Hisar,Mustard,5931.49,7048.460987876932,6489.98,5650.0,track3_price_and_msp.json,9742,MANDI011,normalized,Mustard,5931.49,resolved,7048.460987876932,resolved,6489.98,resolved,5650,resolved,0,0
PR004298,10/05/2026,MANDI025,,Sugarcane,3344.63,3690.06,,,track3_price_and_msp.json,9743,MANDI025,normalized,गन्ना,3344.63,resolved,3690.06,resolved,"Rs. 3,517",invalid_numeric,,empty,0,0
PR005027,24/08/2026,MANDI010,Kurukshetra,Corn,,2536.49,2334.0,,track3_price_and_msp.json,9744,M010,normalized,Makka,"Rs. 2,131",invalid_numeric,2536.49,resolved,"INR 2,334",resolved,"Rs. 2,090",invalid_numeric,0,0
PR007572,01-30-2026,MANDI028,Amritsar,Cotton,6785.28,7851.09,7318.18,6620.0,track3_price_and_msp.json,9745,M028,normalized,Cotton,"6,785.28/-",resolved,"₹7,851.09",resolved,7318.18,resolved,6620,resolved,0,0
PR006149,2026-06-29,MANDI008,Kurukshetra,REQUIRES_INVESTIGATION,1979.0,,,2183.0,track3_price_and_msp.json,9746,MANDI008,normalized,धान,"INR 1,979",resolved,"Rs. 2,170",invalid_numeric,,empty,2183,resolved,0,0
PR000525,21/03/2026,,Sirsa,Wheat,,2249.67,2114.0,2275.0,track3_price_and_msp.json,9747,,missing,Gehun,,empty,2249.67,resolved,"INR 2,114",resolved,2275,resolved,1,0
PR002225,29-Jul-2026,MANDI028,Ludhiana,Mustard,5419.0,5789.0,5603.736734934802,,track3_price_and_msp.json,9748,mandi028,normalized,Sarso,"INR 5,419",resolved,"INR 5,789",resolved,5603.736734934802,resolved,,empty,0,0
PR005097,2026/06/25,MANDI033,Moga,Wheat,,2491.0,2394.79,,track3_price_and_msp.json,9749,MANDI033,normalized,Gehun,"Rs. 2,298",invalid_numeric,"INR 2,491",resolved,2394.79,resolved,"Rs. 2,275",invalid_numeric,0,0
PR000216,07/05/2026,MANDI032,,Corn,1801.10783473866,2063.7233578245264,,,track3_price_and_msp.json,9750,MANDI032,normalized,corn,1801.10783473866,resolved,2063.7233578245264,resolved,"Rs. 1,932",invalid_numeric,,empty,0,1
PR000326,27-Mar-2026,MANDI042,Fatehabad,Sugarcane,,4056.37,3853.57,3500.0,track3_price_and_msp.json,9751,MANDI042,normalized,sugarcane,"Rs. 3,651",invalid_numeric,"4,056.37/-",resolved,3853.57,resolved,"3,500.00/-",resolved,0,0
PR000678,2026-04-03,MANDI033,Ferozepur,Paddy,2233.49,,2311.57,2183.0,track3_price_and_msp.json,9752,MANDI-033,normalized,Rice,"₹2,233.49",resolved,,empty,2311.57,resolved,2183,resolved,0,0
PR002338,01.09.2026,MANDI037,Karnal,Corn,2051.11,2350.0,2200.79,2090.0,track3_price_and_msp.json,9753,mandi037,normalized,Makki,"₹2,051.11",resolved,"INR 2,350",resolved,"₹2,200.79",resolved,"₹2,090.00",resolved,0,0
PR011021,06-13-2026,MANDI056,Kurukshetra,Cotton,6947.02,7850.0,7399.0,6620.0,track3_price_and_msp.json,9754,mandi056,normalized,Cotton,6947.02,resolved,7850.0,resolved,"INR 7,399",resolved,6620,resolved,0,0
PR011529,2026/03/15,MANDI021,Ludhiana,Corn,,2295.64,,2090.0,track3_price_and_msp.json,9755,MANDI021,normalized,Corn,"Rs. 1,867",invalid_numeric,2295.64,resolved,"Rs. 2,081",invalid_numeric,2090,resolved,0,0
PR005573,2026-05-04,MANDI028,Ambala,REQUIRES_INVESTIGATION,3560.32,4034.97,3798.0,3500.0,track3_price_and_msp.json,9756,028,normalized,Ganna,3560.32,resolved,"4,034.97/-",resolved,"INR 3,798",resolved,3500,resolved,0,0
PR002236,08-04-2026,MANDI052,,Wheat,2016.5,2490.54,2253.52,2275.0,track3_price_and_msp.json,9757,mandi_052,normalized,गेहूं,2016.5,resolved,2490.54,resolved,2253.52,resolved,"₹2,275.00",resolved,0,0
PR003745,2026-08-26,MANDI047,Patiala,Sugarcane,3396.04,3788.5,,3500.0,track3_price_and_msp.json,9758,mandi_047,normalized,sugarcane,3396.04,resolved,3788.5,resolved,"Rs. 3,592",invalid_numeric,"₹3,500.00",resolved,0,0
PR001162,2026/01/19,MANDI020,,Wheat,1985.54,2441.8,2213.67,2275.0,track3_price_and_msp.json,9759,MANDI-020,normalized,GEHUN,"1,985.54/-",resolved,"2,441.80/-",resolved,"₹2,213.67",resolved,"INR 2,275",resolved,0,0
PR004882,07.06.2026,MANDI013,Jalandhar,Sugarcane,3257.73182959551,,3613.12,3500.0,track3_price_and_msp.json,9760,mandi_013,normalized,sugarcane,3257.73182959551,resolved,,empty,3613.12,resolved,"INR 3,500",resolved,0,0
PR003271,21-Feb-2026,MANDI010,,Sugarcane,3145.83,3333.0,3239.0,,track3_price_and_msp.json,9761,mandi010,normalized,गन्ना,"₹3,145.83",resolved,"INR 3,333",resolved,"INR 3,239",resolved,,empty,0,0
PR008437,01-06-2026,MANDI004,,Wheat,,2366.0,2249.45,2275.0,track3_price_and_msp.json,9762,MANDI004,normalized,Wheat,,empty,"INR 2,366",resolved,2249.45,resolved,2275,resolved,0,0
PR011119,09/01/2026,MANDI048,Ambala,Mustard,5378.635139189006,6036.96,5707.8,5650.0,track3_price_and_msp.json,9763,mandi_048,normalized,Sarso,5378.635139189006,resolved,"₹6,036.96",resolved,"₹5,707.80",resolved,5650,resolved,0,0
PR010089,2026-08-31,MANDI034,Hisar,Sugarcane,3263.9892881698993,3686.8064516066183,3475.4,,track3_price_and_msp.json,9764,mandi034,normalized,sugarcane,3263.9892881698993,resolved,3686.8064516066183,resolved,"3,475.40/-",resolved,,empty,0,0
PR009407,03-10-2026,MANDI040,Amritsar,Paddy,,2328.64,2165.55,2183.0,track3_price_and_msp.json,9765,mandi040,normalized,paddy,"Rs. 2,002",invalid_numeric,2328.64,resolved,2165.55,resolved,"₹2,183.00",resolved,0,0
PR002859,2026/06/04,MANDI048,Ferozepur,Sugarcane,3296.71,3847.94,3572.32,3500.0,track3_price_and_msp.json,9766,MANDI048,normalized,Ganne,3296.71,resolved,3847.94,resolved,3572.32,resolved,"₹3,500.00",resolved,0,0
PR002169,05-Jan-2026,MANDI038,Amritsar,Cotton,,,6360.45,,track3_price_and_msp.json,9767,mandi038,normalized,Kapas,"Rs. 5,988",invalid_numeric,"Rs. 6,733",invalid_numeric,"6,360.45/-",resolved,,empty,0,0
PR008964,2026/08/03,MANDI008,Kurukshetra,Paddy,1926.86,2139.25,2033.06,2183.0,track3_price_and_msp.json,9768,mandi_008,normalized,paddy,1926.86,resolved,"₹2,139.25",resolved,2033.06,resolved,2183,resolved,0,0
PR008914,08-14-2026,MANDI033,Bathinda,Mustard,,6164.0,5758.33,,track3_price_and_msp.json,9769,mandi_033,normalized,Sarso,"Rs. 5,352",invalid_numeric,"INR 6,164",resolved,"₹5,758.33",resolved,"Rs. 5,650",invalid_numeric,0,0
PR011759,09-04-2026,MANDI045,Ambala,Wheat,,2599.0,2369.6361614306643,2275.0,track3_price_and_msp.json,9770,MANDI045,normalized,wheat,"Rs. 2,140",invalid_numeric,"INR 2,599",resolved,2369.6361614306643,resolved,"INR 2,275",resolved,0,0
PR005209,04-May-2026,MANDI043,Bathinda,Sugarcane,,,3562.42,3500.0,track3_price_and_msp.json,9771,MANDI043,normalized,Sugarcane,"Rs. 3,214",invalid_numeric,,empty,3562.42,resolved,"3,500.00/-",resolved,0,0
PR010129,15.08.2026,MANDI030,Hisar,Corn,1842.73,,,2090.0,track3_price_and_msp.json,9772,mandi_030,normalized,corn,1842.73,resolved,"Rs. 2,264",invalid_numeric,"Rs. 2,053",invalid_numeric,"₹2,090.00",resolved,0,0
PR011258,05.05.2026,MANDI017,,REQUIRES_INVESTIGATION,2181.39,,2320.28,2090.0,track3_price_and_msp.json,9773,MANDI017,normalized,मक्का,"2,181.39/-",resolved,"Rs. 2,459",invalid_numeric,"₹2,320.28",resolved,"₹2,090.00",resolved,0,0
PR001084,07/01/2026,MANDI036,Kurukshetra,REQUIRES_INVESTIGATION,3390.4363467071425,3620.71,,3500.0,track3_price_and_msp.json,9774,MANDI036,normalized,Ganna,3390.4363467071425,resolved,"3,620.71/-",resolved,"Rs. 3,506",invalid_numeric,"3,500.00/-",resolved,0,0
PR003529,15.01.2026,MANDI025,Ambala,Cotton,6107.68,7011.6,6559.64,,track3_price_and_msp.json,9775,mandi_025,normalized,Kapas,"₹6,107.68",resolved,"₹7,011.60",resolved,6559.64,resolved,"Rs. 6,620",invalid_numeric,0,0
