sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,source_file,row_index_raw,temperature_raw,temp_unit_raw,temperature_celsius,temp_conversion_status,rainfall_raw,rain_unit_raw,rainfall_mm,rain_conversion_status,negative_rainfall_flag,missing_timestamp,missing_humidity
SEN023,09-02-2026 06:39 AM,39.6,c,34.8,mm,73.0,track3_weather_sensors.xlsx,12729,39.6,c,39.6,celsius,34.8,mm,34.8,mm,0,0,0
SEN010,2026-07-20 17:35:48 UTC,64.4,°F,23.8,mm,55.0,track3_weather_sensors.xlsx,12730,64.4,°F,18.000000000000004,fahrenheit,23.8,mm,23.8,mm,0,0,0
SEN015,19/05/2026 22:22,22.7,c,17.6,millimeters,72.0,track3_weather_sensors.xlsx,12731,22.7,c,22.7,celsius,17.6,millimeters,17.6,mm,0,0,0
SEN017,2026-01-04 08:08:49 UTC,16.7,Celsius,0.52,in,63.0,track3_weather_sensors.xlsx,12732,16.7,Celsius,16.7,celsius,0.52,in,13.208,inches,0,0,0
SEN028,2026-05-30 08:11:38 IST,17.8,c,32.3,MM,45.0,track3_weather_sensors.xlsx,12733,17.8,c,17.8,celsius,32.3,MM,32.3,mm,0,0,0
SEN026,2026-05-26 17:11:16 UTC,27.3,°C,-16.7,mm,69.0,track3_weather_sensors.xlsx,12734,27.3,°C,27.3,celsius,-16.7,mm,,negative,1,0,0
UNKNOWN,2026-06-10 02:58:13 IST,88,f,1.96,inch,80.0,track3_weather_sensors.xlsx,12735,88,f,31.11111111111111,fahrenheit,1.96,inch,49.784,inches,0,0,0
SEN004,2026-06-12 12:59:09 UTC,29.9°C,,39.5,MM,63.0,track3_weather_sensors.xlsx,12736,29.9°C,,29.9,embedded_celsius,39.5,MM,39.5,mm,0,0,0
SEN047,06-Aug-2026 21:53:42,15.6,°C,35.4,mm,60.0,track3_weather_sensors.xlsx,12737,15.6,°C,15.6,celsius,35.4,mm,35.4,mm,0,0,0
SEN012,2026-06-16 15:18:51 UTC,21.9,c,0.23,inch,41.0,track3_weather_sensors.xlsx,12738,21.9,c,21.9,celsius,0.23,inch,5.842,inches,0,0,0
SEN004,2026-01-26 19:00:56 IST,79.3,F,46.8,MM,37.0,track3_weather_sensors.xlsx,12739,79.3,F,26.27777777777778,fahrenheit,46.8,MM,46.8,mm,0,0,0
SEN007,2026-04-28 10:09:34 UTC,64,°F,15.0,mm,39.0,track3_weather_sensors.xlsx,12740,64,°F,17.77777777777778,fahrenheit,15.0,mm,15.0,mm,0,0,0
SEN021,2026-02-16 00:56:23 UTC,32.2,Celsius,13.0,mm,91.0,track3_weather_sensors.xlsx,12741,32.2,Celsius,32.2,celsius,13.0,mm,13.0,mm,0,0,0
SEN041,2026-08-24 08:08:22 UTC,34.6°C,,14.8,MM,77.0,track3_weather_sensors.xlsx,12742,34.6°C,,34.6,embedded_celsius,14.8,MM,14.8,mm,0,0,0
SEN040,2026-05-07 05:40:23 UTC,32.7°C,,-44.6,mm,,track3_weather_sensors.xlsx,12743,32.7°C,,32.7,embedded_celsius,-44.6,mm,,negative,1,0,1
UNKNOWN,2026-08-13 23:18:13 UTC,102.4,F,0.35,inch,79.0,track3_weather_sensors.xlsx,12744,102.4,F,39.111111111111114,fahrenheit,0.35,inch,8.889999999999999,inches,0,0,0
SEN028,,84.2,F,6.1,MM,68.0,track3_weather_sensors.xlsx,12745,84.2,F,29.0,fahrenheit,6.1,MM,6.1,mm,0,1,0
SEN008,2026-01-07 09:25:49 UTC,20.2°C,,20.1,mm,86.0,track3_weather_sensors.xlsx,12746,20.2°C,,20.2,embedded_celsius,20.1,mm,20.1,mm,0,0,0
SEN022,2026-09-07 06:13:54 IST,79.3,f,1.17,in,,track3_weather_sensors.xlsx,12747,79.3,f,26.27777777777778,fahrenheit,1.17,in,29.717999999999996,inches,0,0,1
SEN014,2026-02-22T11:58:29,77.2,Fahrenheit,1.87,in,87.0,track3_weather_sensors.xlsx,12748,77.2,Fahrenheit,25.11111111111111,fahrenheit,1.87,in,47.498,inches,0,0,0
SEN041,2026-04-05 01:45:57 IST,92.5,°F,1.52,inch,72.0,track3_weather_sensors.xlsx,12749,92.5,°F,33.611111111111114,fahrenheit,1.52,inch,38.608,inches,0,0,0
SEN033,2026-02-23 19:38:01 IST,32.2,C,14.7,MM,92.0,track3_weather_sensors.xlsx,12750,32.2,C,32.2,celsius,14.7,MM,14.7,mm,0,0,0
SEN003,2026-03-10 02:09:19 IST,61.9,f,7.5,mm,37.0,track3_weather_sensors.xlsx,12751,61.9,f,16.61111111111111,fahrenheit,7.5,mm,7.5,mm,0,0,0
SEN045,01-Mar-2026 02:43:54,94.8,f,7.6,MM,33.0,track3_weather_sensors.xlsx,12752,94.8,f,34.888888888888886,fahrenheit,7.6,MM,7.6,mm,0,0,0
SEN014,2026-04-01 02:02:00 UTC,29,°C,-16.0,mm,35.0,track3_weather_sensors.xlsx,12753,29,°C,29.0,celsius,-16.0,mm,,negative,1,0,0
SEN016,2026-06-25 10:09:17 IST,39.4,C,20.1,mm,89.0,track3_weather_sensors.xlsx,12754,39.4,C,39.4,celsius,20.1,mm,20.1,mm,0,0,0
SEN026,2026-04-09 22:52:10 IST,64.4,Fahrenheit,4.2,millimeters,46.0,track3_weather_sensors.xlsx,12755,64.4,Fahrenheit,18.000000000000004,fahrenheit,4.2,millimeters,4.2,mm,0,0,0
SEN049,2026-03-16 23:04:50 IST,31.6°C,,38.9,MM,42.0,track3_weather_sensors.xlsx,12756,31.6°C,,31.6,embedded_celsius,38.9,MM,38.9,mm,0,0,0
SEN006,2026-01-10 04:00:56 IST,33.5°C,,10.2,millimeters,46.0,track3_weather_sensors.xlsx,12757,33.5°C,,33.5,embedded_celsius,10.2,millimeters,10.2,mm,0,0,0
SEN002,2026-06-11 16:34:11 IST,31.2,Celsius,9.3,MM,95.0,track3_weather_sensors.xlsx,12758,31.2,Celsius,31.2,celsius,9.3,MM,9.3,mm,0,0,0
UNKNOWN,2026-01-01 09:24:02 IST,72.9,f,-2.1,mm,,track3_weather_sensors.xlsx,12759,72.9,f,22.722222222222225,fahrenheit,-2.1,mm,,negative,1,0,1
SEN009,2026-02-02T12:10:20,29.8,°C,39.6,mm,39.0,track3_weather_sensors.xlsx,12760,29.8,°C,29.8,celsius,39.6,mm,39.6,mm,0,0,0
SEN018,2026-05-27 14:59:32 IST,95.2,f,0.02,in,76.0,track3_weather_sensors.xlsx,12761,95.2,f,35.111111111111114,fahrenheit,0.02,in,0.508,inches,0,0,0
SEN014,2026-05-09 11:36:42 IST,19.9°C,,0.7,in,86.0,track3_weather_sensors.xlsx,12762,19.9°C,,19.9,embedded_celsius,0.7,in,17.779999999999998,inches,0,0,0
SEN044,,28.4°C,,0.53,inch,81.0,track3_weather_sensors.xlsx,12763,28.4°C,,28.4,embedded_celsius,0.53,inch,13.462,inches,0,1,0
SEN043,11-May-2026 16:24:56,68,F,-15.5,mm,86.0,track3_weather_sensors.xlsx,12764,68,F,20.0,fahrenheit,-15.5,mm,,negative,1,0,0
UNKNOWN,,95,Fahrenheit,-14.8,mm,45.0,track3_weather_sensors.xlsx,12765,95,Fahrenheit,35.0,fahrenheit,-14.8,mm,,negative,1,1,0
SEN016,2026-08-18 09:30:49 IST,59.9,Fahrenheit,20.2,millimeters,76.0,track3_weather_sensors.xlsx,12766,59.9,Fahrenheit,15.5,fahrenheit,20.2,millimeters,20.2,mm,0,0,0
SEN033,2026-08-04 05:01:02 IST,64.6,F,43.3,mm,68.0,track3_weather_sensors.xlsx,12767,64.6,F,18.111111111111107,fahrenheit,43.3,mm,43.3,mm,0,0,0
SEN047,2026-05-16 16:11:29 UTC,77,f,8.8,millimeters,,track3_weather_sensors.xlsx,12768,77,f,25.0,fahrenheit,8.8,millimeters,8.8,mm,0,0,1
SEN043,2026-01-12 03:45:25 UTC,15.3,c,0.0,inches,88.0,track3_weather_sensors.xlsx,12769,15.3,c,15.3,celsius,0.0,inches,0.0,inches,0,0,0
SEN045,09-01-2026 07:44 PM,95,°F,42.6,millimeters,87.0,track3_weather_sensors.xlsx,12770,95,°F,35.0,fahrenheit,42.6,millimeters,42.6,mm,0,0,0
SEN005,2026-04-11T12:34:29,32.4,Celsius,17.6,mm,43.0,track3_weather_sensors.xlsx,12771,32.4,Celsius,32.4,celsius,17.6,mm,17.6,mm,0,0,0
SEN026,2026-02-14 04:48:14,79.9,F,37.5,mm,39.0,track3_weather_sensors.xlsx,12772,79.9,F,26.611111111111114,fahrenheit,37.5,mm,37.5,mm,0,0,0
SEN031,2026-05-10 05:24:11 UTC,38.6,c,-8.5,mm,88.0,track3_weather_sensors.xlsx,12773,38.6,c,38.6,celsius,-8.5,mm,,negative,1,0,0
SEN031,,59.7,Fahrenheit,0.9,MM,80.0,track3_weather_sensors.xlsx,12774,59.7,Fahrenheit,15.38888888888889,fahrenheit,0.9,MM,0.9,mm,0,1,0
SEN017,2026-05-22 05:51:47 IST,17.8,c,46.3,millimeters,61.0,track3_weather_sensors.xlsx,12775,17.8,c,17.8,celsius,46.3,millimeters,46.3,mm,0,0,0
SEN006,2026-01-16 05:09:30 UTC,88.5,f,31.9,MM,32.0,track3_weather_sensors.xlsx,12776,88.5,f,31.38888888888889,fahrenheit,31.9,MM,31.9,mm,0,0,0
SEN011,2026-09-08 12:13:20 UTC,31.6,°C,-5.9,mm,89.0,track3_weather_sensors.xlsx,12777,31.6,°C,31.6,celsius,-5.9,mm,,negative,1,0,0
SEN020,2026-01-27 02:40:15 UTC,35.2°C,,17.6,mm,92.0,track3_weather_sensors.xlsx,12778,35.2°C,,35.2,embedded_celsius,17.6,mm,17.6,mm,0,0,0
SEN025,16/07/2026 21:01,75.9,Fahrenheit,1.39,in,82.0,track3_weather_sensors.xlsx,12779,75.9,Fahrenheit,24.388888888888893,fahrenheit,1.39,in,35.306,inches,0,0,0
SEN016,2026-03-01 13:45:03 UTC,26.9,c,1.6,in,92.0,track3_weather_sensors.xlsx,12780,26.9,c,26.9,celsius,1.6,in,40.64,inches,0,0,0
SEN049,,26.4,Celsius,5.7,millimeters,46.0,track3_weather_sensors.xlsx,12781,26.4,Celsius,26.4,celsius,5.7,millimeters,5.7,mm,0,1,0
SEN020,2026-08-02 18:46:39 UTC,62.6,f,1.0,inches,49.0,track3_weather_sensors.xlsx,12782,62.6,f,17.0,fahrenheit,1.0,inches,25.4,inches,0,0,0
SEN034,2026-03-12 04:34:19 UTC,19.3°C,,1.93,inches,89.0,track3_weather_sensors.xlsx,12783,19.3°C,,19.3,embedded_celsius,1.93,inches,49.022,inches,0,0,0
UNKNOWN,18/06/2026 01:31,72.3,F,1.16,inch,31.0,track3_weather_sensors.xlsx,12784,72.3,F,22.38888888888889,fahrenheit,1.16,inch,29.463999999999995,inches,0,0,0
SEN023,2026-01-03 00:55:40 IST,16.1,C,0.26,in,38.0,track3_weather_sensors.xlsx,12785,16.1,C,16.1,celsius,0.26,in,6.604,inches,0,0,0
SEN006,2026-01-12 10:20:58 IST,98.4,Fahrenheit,31.6,millimeters,50.0,track3_weather_sensors.xlsx,12786,98.4,Fahrenheit,36.888888888888886,fahrenheit,31.6,millimeters,31.6,mm,0,0,0
SEN034,2026-05-22 01:43:48 UTC,28.3,c,43.6,millimeters,60.0,track3_weather_sensors.xlsx,12787,28.3,c,28.3,celsius,43.6,millimeters,43.6,mm,0,0,0
SEN012,2026-01-18 06:25:43 IST,30.0°C,,,,82.0,track3_weather_sensors.xlsx,12788,30.0°C,,30.0,embedded_celsius,,,,missing_rain,0,0,0
SEN008,2026-08-10 00:18:25 IST,39.2,c,29.6,mm,69.0,track3_weather_sensors.xlsx,12789,39.2,c,39.2,celsius,29.6,mm,29.6,mm,0,0,0
SEN033,2026-01-18 00:02:59 IST,90.3,F,1.47,in,90.0,track3_weather_sensors.xlsx,12790,90.3,F,32.388888888888886,fahrenheit,1.47,in,37.337999999999994,inches,0,0,0
SEN031,2026-03-23 00:28:30 UTC,21.4,Celsius,1.75,in,53.0,track3_weather_sensors.xlsx,12791,21.4,Celsius,21.4,celsius,1.75,in,44.449999999999996,inches,0,0,0
SEN034,2026-04-14 20:39:07 UTC,34.9,c,0.61,in,,track3_weather_sensors.xlsx,12792,34.9,c,34.9,celsius,0.61,in,15.493999999999998,inches,0,0,1
SEN027,2026-03-30 04:39:06 UTC,30.7,c,1.92,inch,,track3_weather_sensors.xlsx,12793,30.7,c,30.7,celsius,1.92,inch,48.767999999999994,inches,0,0,1
SEN021,2026-01-14 06:30:02 UTC,64.9,Fahrenheit,1.96,inch,51.0,track3_weather_sensors.xlsx,12794,64.9,Fahrenheit,18.277777777777782,fahrenheit,1.96,inch,49.784,inches,0,0,0
SEN012,02/03/2026 05:51,27.1,c,-10.1,mm,49.0,track3_weather_sensors.xlsx,12795,27.1,c,27.1,celsius,-10.1,mm,,negative,1,0,0
SEN040,2026-09-09 08:28:50 UTC,33.3,c,27.6,millimeters,,track3_weather_sensors.xlsx,12796,33.3,c,33.3,celsius,27.6,millimeters,27.6,mm,0,0,1
SEN026,2026-04-07 23:01:20 IST,34.6,°C,46.2,mm,50.0,track3_weather_sensors.xlsx,12797,34.6,°C,34.6,celsius,46.2,mm,46.2,mm,0,0,0
SEN009,2026-04-27 05:03:03 UTC,61,f,0.2,inch,52.0,track3_weather_sensors.xlsx,12798,61,f,16.11111111111111,fahrenheit,0.2,inch,5.08,inches,0,0,0
SEN011,12-Aug-2026 13:14:52,75.6,f,22.8,MM,70.0,track3_weather_sensors.xlsx,12799,75.6,f,24.222222222222218,fahrenheit,22.8,MM,22.8,mm,0,0,0
SEN007,2026-05-20 15:19:37,68,f,44.9,millimeters,31.0,track3_weather_sensors.xlsx,12800,68,f,20.0,fahrenheit,44.9,millimeters,44.9,mm,0,0,0
SEN027,2026-06-29T05:17:02,85.6,f,1.1,inch,63.0,track3_weather_sensors.xlsx,12801,85.6,f,29.77777777777778,fahrenheit,1.1,inch,27.94,inches,0,0,0
UNKNOWN,,27.1,c,1.48,inches,68.0,track3_weather_sensors.xlsx,12802,27.1,c,27.1,celsius,1.48,inches,37.592,inches,0,1,0
SEN004,2026-05-12 02:32:09 IST,16,°C,6.6,mm,,track3_weather_sensors.xlsx,12803,16,°C,16.0,celsius,6.6,mm,6.6,mm,0,0,1
SEN038,2026-07-10 08:28:06 UTC,35,Celsius,1.7,in,89.0,track3_weather_sensors.xlsx,12804,35,Celsius,35.0,celsius,1.7,in,43.18,inches,0,0,0
SEN021,2026-06-19 07:10:59 UTC,25.1,C,47.3,MM,62.0,track3_weather_sensors.xlsx,12805,25.1,C,25.1,celsius,47.3,MM,47.3,mm,0,0,0
SEN013,2026-03-06 14:40:51 IST,84,f,0.72,inch,61.0,track3_weather_sensors.xlsx,12806,84,f,28.88888888888889,fahrenheit,0.72,inch,18.287999999999997,inches,0,0,0
SEN023,2026-03-16 02:56:59 UTC,70.2,F,0.6,inch,55.0,track3_weather_sensors.xlsx,12807,70.2,F,21.22222222222222,fahrenheit,0.6,inch,15.239999999999998,inches,0,0,0
SEN040,2026-03-13 23:25:54 IST,31.9,C,12.8,mm,73.0,track3_weather_sensors.xlsx,12808,31.9,C,31.9,celsius,12.8,mm,12.8,mm,0,0,0
SEN033,,90.5,f,21.4,millimeters,31.0,track3_weather_sensors.xlsx,12809,90.5,f,32.5,fahrenheit,21.4,millimeters,21.4,mm,0,1,0
SEN033,2026-07-02 21:28:24 IST,26.4,c,0.77,inches,50.0,track3_weather_sensors.xlsx,12810,26.4,c,26.4,celsius,0.77,inches,19.558,inches,0,0,0
SEN016,2026-03-09 14:42:19 UTC,39.7,°C,8.1,MM,88.0,track3_weather_sensors.xlsx,12811,39.7,°C,39.7,celsius,8.1,MM,8.1,mm,0,0,0
SEN031,2026-06-23 03:55:36 IST,100.9,°F,-7.7,mm,91.0,track3_weather_sensors.xlsx,12812,100.9,°F,38.27777777777778,fahrenheit,-7.7,mm,,negative,1,0,0
SEN042,2026-08-26 20:15:21 IST,69.1,Fahrenheit,1.54,inch,34.0,track3_weather_sensors.xlsx,12813,69.1,Fahrenheit,20.611111111111107,fahrenheit,1.54,inch,39.116,inches,0,0,0
SEN022,2026-05-14 12:40:12 IST,27.1,c,6.5,mm,66.0,track3_weather_sensors.xlsx,12814,27.1,c,27.1,celsius,6.5,mm,6.5,mm,0,0,0
SEN034,2026-09-06 06:37:05 IST,98.1,F,20.9,mm,78.0,track3_weather_sensors.xlsx,12815,98.1,F,36.72222222222222,fahrenheit,20.9,mm,20.9,mm,0,0,0
SEN048,2026-01-04 17:30:54 UTC,29.9,c,,,74.0,track3_weather_sensors.xlsx,12816,29.9,c,29.9,celsius,,,,missing_rain,0,0,0
SEN022,2026-04-08 07:39:00 UTC,78.8,Fahrenheit,1.3,inch,67.0,track3_weather_sensors.xlsx,12817,78.8,Fahrenheit,26.0,fahrenheit,1.3,inch,33.019999999999996,inches,0,0,0
SEN031,2026-03-01 12:23:15 UTC,17.5,Celsius,22.3,mm,89.0,track3_weather_sensors.xlsx,12818,17.5,Celsius,17.5,celsius,22.3,mm,22.3,mm,0,0,0
SEN026,2026-04-06 00:16:44 IST,18.7,c,21.0,mm,57.0,track3_weather_sensors.xlsx,12819,18.7,c,18.7,celsius,21.0,mm,21.0,mm,0,0,0
SEN050,2026-01-07 01:48:43 IST,24.3,Celsius,43.0,MM,49.0,track3_weather_sensors.xlsx,12820,24.3,Celsius,24.3,celsius,43.0,MM,43.0,mm,0,0,0
SEN033,06/02/2026 09:22,39.5°C,,30.2,millimeters,86.0,track3_weather_sensors.xlsx,12821,39.5°C,,39.5,embedded_celsius,30.2,millimeters,30.2,mm,0,0,0
SEN006,08-10-2026 07:11 PM,37.9,c,27.1,mm,42.0,track3_weather_sensors.xlsx,12822,37.9,c,37.9,celsius,27.1,mm,27.1,mm,0,0,0
SEN028,2026-02-02 22:03:15 IST,69.8,f,5.2,mm,34.0,track3_weather_sensors.xlsx,12823,69.8,f,21.0,fahrenheit,5.2,mm,5.2,mm,0,0,0
SEN022,2026-05-14 07:14:10 UTC,23.6°C,,21.3,mm,41.0,track3_weather_sensors.xlsx,12824,23.6°C,,23.6,embedded_celsius,21.3,mm,21.3,mm,0,0,0
SEN031,2026-02-13 08:53:19 IST,91.6,Fahrenheit,1.43,inch,,track3_weather_sensors.xlsx,12825,91.6,Fahrenheit,33.111111111111114,fahrenheit,1.43,inch,36.321999999999996,inches,0,0,1
SEN004,2026-08-17 14:25:36 IST,104,Fahrenheit,44.1,millimeters,86.0,track3_weather_sensors.xlsx,12826,104,Fahrenheit,40.0,fahrenheit,44.1,millimeters,44.1,mm,0,0,0
SEN029,,27.7,C,32.0,millimeters,53.0,track3_weather_sensors.xlsx,12827,27.7,C,27.7,celsius,32.0,millimeters,32.0,mm,0,1,0
SEN038,2026-07-20 22:07:55 UTC,26.9,°C,39.7,millimeters,82.0,track3_weather_sensors.xlsx,12828,26.9,°C,26.9,celsius,39.7,millimeters,39.7,mm,0,0,0
SEN019,2026-08-22 00:27:39 IST,34.9,c,12.9,MM,51.0,track3_weather_sensors.xlsx,12829,34.9,c,34.9,celsius,12.9,MM,12.9,mm,0,0,0
SEN015,2026-03-05 13:57:20 UTC,87.3,f,0.78,inch,71.0,track3_weather_sensors.xlsx,12830,87.3,f,30.72222222222222,fahrenheit,0.78,inch,19.812,inches,0,0,0
SEN032,26/08/2026 02:01,30.6,c,47.2,MM,,track3_weather_sensors.xlsx,12831,30.6,c,30.6,celsius,47.2,MM,47.2,mm,0,0,1
SEN024,2026-06-08 00:35:36 IST,68.5,F,1.28,in,42.0,track3_weather_sensors.xlsx,12832,68.5,F,20.27777777777778,fahrenheit,1.28,in,32.512,inches,0,0,0
SEN012,,16.2°C,,8.6,mm,,track3_weather_sensors.xlsx,12833,16.2°C,,16.2,embedded_celsius,8.6,mm,8.6,mm,0,1,1
UNKNOWN,2026-06-25 16:30:14 UTC,20.5,C,21.4,mm,76.0,track3_weather_sensors.xlsx,12834,20.5,C,20.5,celsius,21.4,mm,21.4,mm,0,0,0
SEN044,2026-04-11 06:57:08 IST,89.8,F,1.63,inches,56.0,track3_weather_sensors.xlsx,12835,89.8,F,32.111111111111114,fahrenheit,1.63,inches,41.401999999999994,inches,0,0,0
SEN015,2026-04-03 01:48:13 IST,37.9°C,,,,72.0,track3_weather_sensors.xlsx,12836,37.9°C,,37.9,embedded_celsius,,,,missing_rain,0,0,0
SEN020,2026-03-17 16:26:14 IST,93.4,F,,,67.0,track3_weather_sensors.xlsx,12837,93.4,F,34.111111111111114,fahrenheit,,,,missing_rain,0,0,0
SEN012,2026-07-24 05:54:04 UTC,63,°F,28.3,MM,33.0,track3_weather_sensors.xlsx,12838,63,°F,17.22222222222222,fahrenheit,28.3,MM,28.3,mm,0,0,0
SEN027,2026-08-28 22:38:15 UTC,29.7,C,1.09,inch,35.0,track3_weather_sensors.xlsx,12839,29.7,C,29.7,celsius,1.09,inch,27.686,inches,0,0,0
SEN048,2026-02-27 02:10:20 IST,22.3,C,19.9,MM,94.0,track3_weather_sensors.xlsx,12840,22.3,C,22.3,celsius,19.9,MM,19.9,mm,0,0,0
SEN003,2026-07-05 12:21:17 UTC,30.6,°C,1.65,in,58.0,track3_weather_sensors.xlsx,12841,30.6,°C,30.6,celsius,1.65,in,41.91,inches,0,0,0
SEN038,2026-08-18 06:03:04 UTC,17.7,C,33.9,MM,65.0,track3_weather_sensors.xlsx,12842,17.7,C,17.7,celsius,33.9,MM,33.9,mm,0,0,0
SEN050,2026-02-08 18:06:46 IST,32.8,Celsius,45.4,mm,56.0,track3_weather_sensors.xlsx,12843,32.8,Celsius,32.8,celsius,45.4,mm,45.4,mm,0,0,0
SEN011,2026-07-10 23:10:21 UTC,26,°C,-42.9,mm,86.0,track3_weather_sensors.xlsx,12844,26,°C,26.0,celsius,-42.9,mm,,negative,1,0,0
SEN004,2026-01-09 03:39:26 UTC,73.6,F,1.32,inches,48.0,track3_weather_sensors.xlsx,12845,73.6,F,23.111111111111107,fahrenheit,1.32,inches,33.528,inches,0,0,0
SEN042,2026-03-22 02:56:21 UTC,99,f,31.0,millimeters,32.0,track3_weather_sensors.xlsx,12846,99,f,37.22222222222222,fahrenheit,31.0,millimeters,31.0,mm,0,0,0
SEN045,2026-03-06 06:08:18 IST,80.2,f,24.1,millimeters,80.0,track3_weather_sensors.xlsx,12847,80.2,f,26.77777777777778,fahrenheit,24.1,millimeters,24.1,mm,0,0,0
SEN002,2026-08-09 13:54:01 IST,35.1,c,10.8,MM,39.0,track3_weather_sensors.xlsx,12848,35.1,c,35.1,celsius,10.8,MM,10.8,mm,0,0,0
SEN031,2026-09-05 13:01:06 IST,17.6,c,35.6,mm,58.0,track3_weather_sensors.xlsx,12849,17.6,c,17.6,celsius,35.6,mm,35.6,mm,0,0,0
SEN031,2026-05-19 21:26:08 IST,86.4,°F,12.5,MM,71.0,track3_weather_sensors.xlsx,12850,86.4,°F,30.22222222222222,fahrenheit,12.5,MM,12.5,mm,0,0,0
SEN030,2026-04-27 07:33:18 IST,75.9,f,29.4,millimeters,73.0,track3_weather_sensors.xlsx,12851,75.9,f,24.388888888888893,fahrenheit,29.4,millimeters,29.4,mm,0,0,0
SEN004,2026-01-04 18:21:12 UTC,99.1,F,0.35,in,44.0,track3_weather_sensors.xlsx,12852,99.1,F,37.27777777777778,fahrenheit,0.35,in,8.889999999999999,inches,0,0,0
SEN037,2026-03-28 14:00:29 UTC,34,C,32.1,millimeters,94.0,track3_weather_sensors.xlsx,12853,34,C,34.0,celsius,32.1,millimeters,32.1,mm,0,0,0
SEN008,2026-08-07 14:47:13 IST,25.5°C,,1.82,inches,89.0,track3_weather_sensors.xlsx,12854,25.5°C,,25.5,embedded_celsius,1.82,inches,46.228,inches,0,0,0
SEN030,2026-08-23 00:07:05 UTC,98.1,f,30.9,millimeters,93.0,track3_weather_sensors.xlsx,12855,98.1,f,36.72222222222222,fahrenheit,30.9,millimeters,30.9,mm,0,0,0
SEN022,2026-06-26 19:35:15 UTC,24,Celsius,48.2,millimeters,88.0,track3_weather_sensors.xlsx,12856,24,Celsius,24.0,celsius,48.2,millimeters,48.2,mm,0,0,0
SEN048,2026-04-11T22:38:28,63.7,°F,0.35,inches,80.0,track3_weather_sensors.xlsx,12857,63.7,°F,17.61111111111111,fahrenheit,0.35,inches,8.889999999999999,inches,0,0,0
SEN024,2026-07-17 09:37:42 IST,21,°C,26.6,millimeters,86.0,track3_weather_sensors.xlsx,12858,21,°C,21.0,celsius,26.6,millimeters,26.6,mm,0,0,0
SEN003,,23.7,°C,40.0,millimeters,31.0,track3_weather_sensors.xlsx,12859,23.7,°C,23.7,celsius,40.0,millimeters,40.0,mm,0,1,0
SEN001,2026-04-29 23:17:17 IST,32.9,c,33.5,millimeters,59.0,track3_weather_sensors.xlsx,12860,32.9,c,32.9,celsius,33.5,millimeters,33.5,mm,0,0,0
SEN001,2026-06-11 17:30:52 UTC,21.4°C,,-0.2,mm,43.0,track3_weather_sensors.xlsx,12861,21.4°C,,21.4,embedded_celsius,-0.2,mm,,negative,1,0,0
SEN013,2026-03-20 02:38:28 UTC,35.3,°C,44.4,mm,84.0,track3_weather_sensors.xlsx,12862,35.3,°C,35.3,celsius,44.4,mm,44.4,mm,0,0,0
UNKNOWN,2026-06-29 03:17:51 IST,97.2,f,36.8,millimeters,85.0,track3_weather_sensors.xlsx,12863,97.2,f,36.22222222222222,fahrenheit,36.8,millimeters,36.8,mm,0,0,0
SEN035,2026-07-12 16:52:45 IST,60.8,°F,20.9,mm,61.0,track3_weather_sensors.xlsx,12864,60.8,°F,16.0,fahrenheit,20.9,mm,20.9,mm,0,0,0
SEN024,2026-01-07 22:18:22 IST,23.5,Celsius,17.2,millimeters,53.0,track3_weather_sensors.xlsx,12865,23.5,Celsius,23.5,celsius,17.2,millimeters,17.2,mm,0,0,0
SEN030,2026-07-22 21:02:07 UTC,79.2,Fahrenheit,2.1,MM,71.0,track3_weather_sensors.xlsx,12866,79.2,Fahrenheit,26.22222222222222,fahrenheit,2.1,MM,2.1,mm,0,0,0
SEN044,2026-04-06 23:20:32 UTC,15.5,C,3.8,mm,64.0,track3_weather_sensors.xlsx,12867,15.5,C,15.5,celsius,3.8,mm,3.8,mm,0,0,0
SEN011,2026-07-14 18:17:27 UTC,36.3°C,,5.4,MM,56.0,track3_weather_sensors.xlsx,12868,36.3°C,,36.3,embedded_celsius,5.4,MM,5.4,mm,0,0,0
SEN013,2026-01-12 18:41:08 UTC,22.1°C,,1.39,in,80.0,track3_weather_sensors.xlsx,12869,22.1°C,,22.1,embedded_celsius,1.39,in,35.306,inches,0,0,0
SEN014,2026-04-23 06:11:28,34.3,C,2.3,MM,61.0,track3_weather_sensors.xlsx,12870,34.3,C,34.3,celsius,2.3,MM,2.3,mm,0,0,0
SEN050,2026-03-28 10:17:14 UTC,94.5,f,-4.6,mm,77.0,track3_weather_sensors.xlsx,12871,94.5,f,34.72222222222222,fahrenheit,-4.6,mm,,negative,1,0,0
UNKNOWN,2026-02-05 01:55:19 IST,21.3,Celsius,34.0,MM,31.0,track3_weather_sensors.xlsx,12872,21.3,Celsius,21.3,celsius,34.0,MM,34.0,mm,0,0,0
SEN020,25-Jul-2026 23:11:10,65.8,f,0.94,in,62.0,track3_weather_sensors.xlsx,12873,65.8,f,18.77777777777778,fahrenheit,0.94,in,23.875999999999998,inches,0,0,0
SEN009,2026-02-26 11:25:06 UTC,78.6,F,47.5,mm,,track3_weather_sensors.xlsx,12874,78.6,F,25.888888888888886,fahrenheit,47.5,mm,47.5,mm,0,0,1
SEN028,,30.1,Celsius,36.6,millimeters,,track3_weather_sensors.xlsx,12875,30.1,Celsius,30.1,celsius,36.6,millimeters,36.6,mm,0,1,1
