trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,source_file,row_index_raw,mandi_id_raw,mandi_id_status,distance_raw,distance_km,distance_unit_extracted,distance_status,distance_unit_unresolvable,transit_hours_raw,negative_transit_flag,transit_hours_clean,vehicle_no_raw,vehicle_no_clean,missing_vehicle_no,missing_driver_id,missing_arrival_time,is_duplicate
TRP007127,MANDI049,WH-West,02-08-2026 05:10 AM,2026-02-09T04:58:05,23.8,1003.6,km,UP 80 AB 2660,DRV798,track3_transport_logistics.csv,9110,MANDI049,normalized,1003.6,1003.6,,no_unit,0,23.8,0,23.8,UP 80 AB 2660,UP-80-AB-2660,0,0,0,0
TRP004279,MANDI046,Export-Terminal,05-29-2026 08:36 AM,05-29-2026 06:06 PM,9.5,477.8,km,,DRV384,track3_transport_logistics.csv,9111,mandi_046,normalized,477.8,477.8,,no_unit,0,9.5,0,9.5,,,1,0,0,0
TRP002984,MANDI022,WH-South,2026-05-11 03:43:17,11/05/2026,12.6,548.1,km,hr 74-CD-7515,DRV716,track3_transport_logistics.csv,9112,mandi022,normalized,548.1,548.1,,no_unit,0,12.6,0,12.6,hr 74-CD-7515,HR-74-CD-7515,0,0,0,0
TRP000131,MANDI018,Export-Terminal,2026-03-20T14:08:34,2026-03-21 03:20:34,13.2,759.9,km,PB-11-BC-7253,DRV741,track3_transport_logistics.csv,9113,MANDI018,normalized,759.9,759.9,,no_unit,0,13.2,0,13.2,PB-11-BC-7253,PB-11-BC-7253,0,0,0,0
TRP007981,MANDI032,WH-North,24/05/2026,05-24-2026 09:34 PM,10.4,456.7,km,HR-51-DF-5308,DRV913,track3_transport_logistics.csv,9114,mandi_032,normalized,456.7,456.7,,no_unit,0,10.4,0,10.4,HR-51-DF-5308,HR-51-DF-5308,0,0,0,0
TRP002668,MANDI021,WH-North,12/07/2026 13:01,12-Jul-2026 18:43:31,5.7,257.8,km,hr 90-BC-7463,,track3_transport_logistics.csv,9115,mandi021,normalized,257.8,257.8,,no_unit,0,5.7,0,5.7,hr 90-BC-7463,HR-90-BC-7463,0,1,0,0
TRP007139,MANDI044,WH-East,2026-04-24T19:10:04,25/04/2026,5.9,263.0,km,DL-55-DF-3792,DRV941,track3_transport_logistics.csv,9116,MANDI044,normalized,263.0,263.0,,no_unit,0,5.9,0,5.9,DL-55-DF-3792,DL-55-DF-3792,0,0,0,0
TRP003224,MANDI027,WH-South,2026-01-30 04:15:57,2026-01-30 11:27:57,7.2,338.5,km,PB-62-CD-4414,DRV615,track3_transport_logistics.csv,9117,027,normalized,338.5,338.5,,no_unit,0,7.2,0,7.2,PB-62-CD-4414,PB-62-CD-4414,0,0,0,0
TRP007694,MANDI019,Export-Terminal,08-20-2026 01:15 PM,,21.6,1167.1,km,HR-80-AB-2060,DRV290,track3_transport_logistics.csv,9118,019,normalized,1167.1,1167.1,,no_unit,0,21.6,0,21.6,HR-80-AB-2060,HR-80-AB-2060,0,0,1,0
TRP005393,MANDI005,WH-West,09-Jul-2026 12:05:41,2026-07-10 03:23:41,15.3,438.00441789999996,miles,PB40-BC-6665,,track3_transport_logistics.csv,9119,MANDI-005,normalized,438.00441789999996,438.00441789999996,,no_unit,0,15.3,0,15.3,PB40-BC-6665,PB40-BC-6665,0,1,0,0
TRP000615,MANDI026,WH-Central,2026-02-10T12:29:21,11/02/2026,17.7,776.4,km,PB 79 AB 1093,DRV421,track3_transport_logistics.csv,9120,MANDI-026,normalized,776.4,776.4,,no_unit,0,17.7,0,17.7,PB 79 AB 1093,PB-79-AB-1093,0,0,0,0
TRP001467,MANDI040,WH-West,2026-03-12 02:52:01,03-12-2026 08:28 AM,5.6,231.1 KM,,HR61-DF-5265,DRV226,track3_transport_logistics.csv,9122,mandi_040,normalized,231.1 KM,231.1,KM,resolved,0,5.6,0,5.6,HR61-DF-5265,HR61-DF-5265,0,0,0,0
TRP004498,MANDI026,WH-West,24/04/2026 12:37,25/04/2026 10:25,21.8,915.8,km,DL12-DF-8282,DRV350,track3_transport_logistics.csv,9123,mandi026,normalized,915.8,915.8,,no_unit,0,21.8,0,21.8,DL12-DF-8282,DL12-DF-8282,0,0,0,0
TRP003043,MANDI046,WH-North,2026-02-12 15:27:51,02-13-2026 12:45 AM,-9.3,482.9 KM,,dl 86-CD-9898,DRV107,track3_transport_logistics.csv,9124,MANDI-046,normalized,482.9 KM,482.9,KM,resolved,0,-9.3,1,,dl 86-CD-9898,DL-86-CD-9898,0,0,0,0
TRP002420,MANDI046,WH-East,2026-02-17T03:59:55,02-17-2026 03:17 PM,,469.8,km,dl 81-CD-5571,DRV297,track3_transport_logistics.csv,9125,mandi046,normalized,469.8,469.8,,no_unit,0,,0,,dl 81-CD-5571,DL-81-CD-5571,0,0,0,0
TRP005086,MANDI022,WH-West,05-17-2026 01:47 PM,17-May-2026 19:05:34,5.3,139.0628298,miles,DL81-BC-9032,DRV622,track3_transport_logistics.csv,9126,mandi_022,normalized,139.0628298,139.0628298,,no_unit,0,5.3,0,5.3,DL81-BC-9032,DL81-BC-9032,0,0,0,0
TRP003295,MANDI011,WH-South,06-15-2026 09:38 PM,16-Jun-2026 18:14:14,-20.6,894.8,km,,DRV132,track3_transport_logistics.csv,9127,M011,normalized,894.8,894.8,,no_unit,0,-20.6,1,,,,1,0,0,0
TRP006738,MANDI041,WH-Central,16/07/2026,17-Jul-2026 12:22:06,12.9,330.0101381,miles,RJ-65-AB-3602,DRV638,track3_transport_logistics.csv,9128,mandi_041,normalized,330.0101381,330.0101381,,no_unit,0,12.9,0,12.9,RJ-65-AB-3602,RJ-65-AB-3602,0,0,0,0
TRP001501,MANDI050,WH-West,04-Apr-2026 15:26:48,04-Apr-2026 19:38:48,4.2,199.0,km,UP97-DF-3106,DRV529,track3_transport_logistics.csv,9129,MANDI050,normalized,199.0,199.0,,no_unit,0,4.2,0,4.2,UP97-DF-3106,UP97-DF-3106,0,0,0,0
TRP009019,MANDI037,WH-Central,29/04/2026,2026-04-29 18:59:57,6.5 hrs,352.4,km,hr 95-AB-4925,DRV861,track3_transport_logistics.csv,9130,MANDI037,normalized,352.4,352.4,,no_unit,0,6.5 hrs,0,,hr 95-AB-4925,HR-95-AB-4925,0,0,0,0
TRP001522,MANDI051,WH-North,02/04/2026 00:31,02/04/2026 22:07,21.6,926.7,km,RJ-29-CD-9393,DRV727,track3_transport_logistics.csv,9131,MANDI051,normalized,926.7,926.7,,no_unit,0,21.6,0,21.6,RJ-29-CD-9393,RJ-29-CD-9393,0,0,0,0
TRP009483,MANDI047,WH-West,10/04/2026 04:58,10/04/2026 19:22,,473.4225649,miles,,,track3_transport_logistics.csv,9132,MANDI-047,normalized,473.4225649,473.4225649,,no_unit,0,,0,,,,1,1,0,0
TRP004233,MANDI050,WH-South,2026-08-12 09:31:07,2026-08-13 07:43:07,22.2,1032.5,km,hr 31-AB-7101,DRV178,track3_transport_logistics.csv,9133,MANDI050,normalized,1032.5,1032.5,,no_unit,0,22.2,0,22.2,hr 31-AB-7101,HR-31-AB-7101,0,0,0,0
TRP007687,MANDI018,WH-Central,2026-05-19 12:44:21,2026-05-20 00:56:21,12.2 hrs,624.1,km,PB-10-DF-7818,DRV187,track3_transport_logistics.csv,9134,MANDI018,normalized,624.1,624.1,,no_unit,0,12.2 hrs,0,,PB-10-DF-7818,PB-10-DF-7818,0,0,0,0
TRP008821,MANDI043,Export-Terminal,24/07/2026,,8.7,392.7,km,RJ-70-BC-9768,DRV419,track3_transport_logistics.csv,9135,mandi_043,normalized,392.7,392.7,,no_unit,0,8.7,0,8.7,RJ-70-BC-9768,RJ-70-BC-9768,0,0,1,0
TRP004431,MANDI053,WH-South,04/08/2026 04:10,2026-08-04 16:58:01,12.8,614.6,km,,,track3_transport_logistics.csv,9136,mandi053,normalized,614.6,614.6,,no_unit,0,12.8,0,12.8,,,1,1,0,0
TRP000391,MANDI003,WH-Central,23/07/2026 23:29,24/07/2026 09:47,10.3,445.1,km,UP-95-AB-3207,DRV906,track3_transport_logistics.csv,9137,MANDI003,normalized,445.1,445.1,,no_unit,0,10.3,0,10.3,UP-95-AB-3207,UP-95-AB-3207,0,0,0,0
TRP007125,MANDI041,WH-South,2026-07-06 09:32:11,,15.0,618.9,km,HR-45-CD-8256,DRV683,track3_transport_logistics.csv,9139,mandi_041,normalized,618.9,618.9,,no_unit,0,15.0,0,15.0,HR-45-CD-8256,HR-45-CD-8256,0,0,1,0
TRP005914,MANDI053,WH-West,05-01-2026 03:36 PM,02-May-2026 12:54:31,,993.9,km,RJ26-BC-4368,DRV803,track3_transport_logistics.csv,9140,MANDI053,normalized,993.9,993.9,,no_unit,0,,0,,RJ26-BC-4368,RJ26-BC-4368,0,0,0,0
TRP008593,MANDI006,WH-South,2026-05-19T05:07:34,19/05/2026 23:31,18.4,1030.9,km,dl 56-AB-7620,DRV676,track3_transport_logistics.csv,9141,006,normalized,1030.9,1030.9,,no_unit,0,18.4,0,18.4,dl 56-AB-7620,DL-56-AB-7620,0,0,0,0
TRP004807,MANDI013,WH-Central,2026-02-03T23:51:55,04-Feb-2026 15:15:55,15.4,794.1,km,PB 72 BC 8077,DRV662,track3_transport_logistics.csv,9142,MANDI013,normalized,794.1,794.1,,no_unit,0,15.4,0,15.4,PB 72 BC 8077,PB-72-BC-8077,0,0,0,0
TRP009315,MANDI010,WH-North,19-Jun-2026 00:06:48,2026-06-19T19:24:48,19.3,603.6619265,miles,,DRV845,track3_transport_logistics.csv,9143,MANDI-010,normalized,603.6619265,603.6619265,,no_unit,0,19.3,0,19.3,,,1,0,0,0
TRP008239,MANDI029,WH-South,05-19-2026 09:51 AM,20/05/2026,-17.8,803.7,km,DL35-CD-2163,DRV345,track3_transport_logistics.csv,9144,MANDI-029,normalized,803.7,803.7,,no_unit,0,-17.8,1,,DL35-CD-2163,DL35-CD-2163,0,0,0,0
TRP008045,MANDI037,Export-Terminal,02-11-2026 07:40 AM,2026-02-11T14:40:30,-7.0,289.9,km,UP-84-DF-5154,DRV152,track3_transport_logistics.csv,9145,MANDI037,normalized,289.9,289.9,,no_unit,0,-7.0,1,,UP-84-DF-5154,UP-84-DF-5154,0,0,0,0
TRP003994,MANDI034,WH-South,2026-08-09 03:48:50,,23.3,1171.2,km,rj 17-BC-6560,,track3_transport_logistics.csv,9147,mandi_034,normalized,1171.2,1171.2,,no_unit,0,23.3,0,23.3,rj 17-BC-6560,RJ-17-BC-6560,0,1,1,0
TRP009933,MANDI031,Export-Terminal,2026-07-20 00:17:23,20-Jul-2026 23:17:23,-23.0,1099.3,km,up 78-DF-1408,DRV718,track3_transport_logistics.csv,9148,MANDI031,normalized,1099.3,1099.3,,no_unit,0,-23.0,1,,up 78-DF-1408,UP-78-DF-1408,0,0,0,0
TRP006610,MANDI043,WH-West,01/04/2026,04-02-2026 01:00 PM,20.3,578.8692236,miles,,DRV509,track3_transport_logistics.csv,9149,MANDI043,normalized,578.8692236,578.8692236,,no_unit,0,20.3,0,20.3,,,1,0,0,0
TRP005320,MANDI017,WH-Central,2026-09-03 22:03:00,04/09/2026,10.2,591.6,km,pb 12-DF-9181,DRV590,track3_transport_logistics.csv,9150,MANDI-017,normalized,591.6,591.6,,no_unit,0,10.2,0,10.2,pb 12-DF-9181,PB-12-DF-9181,0,0,0,0
TRP007120,MANDI049,WH-South,2026-07-19T11:03:56,2026-07-20T03:09:56,16.1,762.4,km,UP 68 CD 7532,DRV391,track3_transport_logistics.csv,9152,049,normalized,762.4,762.4,,no_unit,0,16.1,0,16.1,UP 68 CD 7532,UP-68-CD-7532,0,0,0,0
TRP002422,MANDI036,WH-Central,19/05/2026,20-May-2026 01:44:28,8.3,440.6 KM,,UP-72-CD-3634,DRV941,track3_transport_logistics.csv,9153,MANDI036,normalized,440.6 KM,440.6,KM,resolved,0,8.3,0,8.3,UP-72-CD-3634,UP-72-CD-3634,0,0,0,0
TRP005605,MANDI031,WH-North,31/03/2026 20:57,01/04/2026,22.5,1254.6,km,,DRV776,track3_transport_logistics.csv,9154,MANDI031,normalized,1254.6,1254.6,,no_unit,0,22.5,0,22.5,,,1,0,0,0
TRP001751,MANDI042,WH-South,20/05/2026 18:53,,-18.6,758.9 KM,,RJ 82 DF 2307,DRV441,track3_transport_logistics.csv,9155,MANDI-042,normalized,758.9 KM,758.9,KM,resolved,0,-18.6,1,,RJ 82 DF 2307,RJ-82-DF-2307,0,0,1,0
TRP009379,MANDI056,WH-North,01-Sep-2026 14:50:53,01/09/2026,7.8,345.6 KM,,hr 69-BC-1965,DRV919,track3_transport_logistics.csv,9156,mandi056,normalized,345.6 KM,345.6,KM,resolved,0,7.8,0,7.8,hr 69-BC-1965,HR-69-BC-1965,0,0,0,0
TRP000339,MANDI049,WH-North,2026-07-06T14:56:54,07/07/2026,15.2,803.9,km,DL73-BC-1032,DRV989,track3_transport_logistics.csv,9158,MANDI-049,normalized,803.9,803.9,,no_unit,0,15.2,0,15.2,DL73-BC-1032,DL73-BC-1032,0,0,0,0
TRP008408,MANDI019,WH-Central,17/01/2026 14:54,18/01/2026 11:54,21.0,1025.7,km,,DRV335,track3_transport_logistics.csv,9159,mandi019,normalized,1025.7,1025.7,,no_unit,0,21.0,0,21.0,,,1,0,0,0
TRP001342,MANDI001,WH-West,05/02/2026,2026-02-06 14:54:57,18.1,750.6,km,hr 74-CD-4103,DRV294,track3_transport_logistics.csv,9160,mandi_001,normalized,750.6,750.6,,no_unit,0,18.1,0,18.1,hr 74-CD-4103,HR-74-CD-4103,0,0,0,0
TRP007983,MANDI030,WH-North,06-07-2026 04:19 AM,07-Jun-2026 15:49:54,11.5,536.3,km,PB86-AB-3195,DRV857,track3_transport_logistics.csv,9162,MANDI030,normalized,536.3,536.3,,no_unit,0,11.5,0,11.5,PB86-AB-3195,PB86-AB-3195,0,0,0,0
TRP003641,MANDI047,Export-Terminal,2026-05-17 17:04:18,18/05/2026 13:04,20.0,971.0 KM,,PB24-AB-8810,DRV537,track3_transport_logistics.csv,9163,MANDI047,normalized,971.0 KM,971.0,KM,resolved,0,20.0,0,20.0,PB24-AB-8810,PB24-AB-8810,0,0,0,0
TRP000330,MANDI039,WH-South,29/05/2026 08:06,30/05/2026,21.5,1199.8,km,RJ 36 DF 5259,,track3_transport_logistics.csv,9164,MANDI039,normalized,1199.8,1199.8,,no_unit,0,21.5,0,21.5,RJ 36 DF 5259,RJ-36-DF-5259,0,1,0,0
TRP009462,MANDI013,WH-South,07-19-2026 01:19 PM,19-Jul-2026 23:01:53,,495.2,km,hr 32-BC-3883,DRV237,track3_transport_logistics.csv,9165,MANDI-013,normalized,495.2,495.2,,no_unit,0,,0,,hr 32-BC-3883,HR-32-BC-3883,0,0,0,0
TRP003005,MANDI028,WH-Central,2026-02-20T14:48:24,21-Feb-2026 05:06:24,14.3,769.5,km,PB-70-DF-4458,DRV944,track3_transport_logistics.csv,9166,M028,normalized,769.5,769.5,,no_unit,0,14.3,0,14.3,PB-70-DF-4458,PB-70-DF-4458,0,0,0,0
TRP006961,MANDI052,Export-Terminal,2026-01-09T21:09:15,10-Jan-2026 05:15:15,8.1,223.5071487,miles,PB-91-BC-5992,DRV691,track3_transport_logistics.csv,9167,MANDI-052,normalized,223.5071487,223.5071487,,no_unit,0,8.1,0,8.1,PB-91-BC-5992,PB-91-BC-5992,0,0,0,0
TRP004091,MANDI002,WH-East,2026-01-19 20:43:05,01-20-2026 07:01 AM,10.3,549.4,km,,DRV860,track3_transport_logistics.csv,9168,MANDI002,normalized,549.4,549.4,,no_unit,0,10.3,0,10.3,,,1,0,0,0
TRP002323,MANDI043,WH-South,19/02/2026 06:17,2026-02-19 21:11:49,14.9,700.5,km,PB-25-AB-3335,DRV840,track3_transport_logistics.csv,9169,M043,normalized,700.5,700.5,,no_unit,0,14.9,0,14.9,PB-25-AB-3335,PB-25-AB-3335,0,0,0,0
TRP006668,MANDI028,WH-South,04-23-2026 02:20 PM,24-Apr-2026 04:02:57,13.7,584.6 KM,,HR-70-BC-7979,DRV765,track3_transport_logistics.csv,9170,MANDI-028,normalized,584.6 KM,584.6,KM,resolved,0,13.7,0,13.7,HR-70-BC-7979,HR-70-BC-7979,0,0,0,0
TRP007010,MANDI002,WH-West,2026-05-05T06:28:35,,22.2,625.720597,miles,,DRV803,track3_transport_logistics.csv,9171,MANDI002,normalized,625.720597,625.720597,,no_unit,0,22.2,0,22.2,,,1,0,1,0
TRP004198,MANDI018,WH-East,24/04/2026 03:36,24/04/2026 19:48,16.2,660.0,km,up 89-DF-6823,DRV862,track3_transport_logistics.csv,9172,MANDI018,normalized,660.0,660.0,,no_unit,0,16.2,0,16.2,up 89-DF-6823,UP-89-DF-6823,0,0,0,0
TRP003550,MANDI009,WH-West,17-Jun-2026 15:46:55,18/06/2026,16.9,913.6,km,PB-91-DF-5342,DRV224,track3_transport_logistics.csv,9173,mandi_009,normalized,913.6,913.6,,no_unit,0,16.9,0,16.9,PB-91-DF-5342,PB-91-DF-5342,0,0,0,0
TRP008364,MANDI002,WH-West,2026-05-11 19:38:21,12-May-2026 16:08:21,20.5,999.2 KM,,PB-98-DF-4227,DRV711,track3_transport_logistics.csv,9174,mandi_002,normalized,999.2 KM,999.2,KM,resolved,0,20.5,0,20.5,PB-98-DF-4227,PB-98-DF-4227,0,0,0,0
TRP004204,MANDI049,WH-East,21/04/2026 12:07,21-Apr-2026 17:25:44,5.3,299.4 KM,,PB-60-BC-7709,DRV249,track3_transport_logistics.csv,9175,MANDI049,normalized,299.4 KM,299.4,KM,resolved,0,5.3,0,5.3,PB-60-BC-7709,PB-60-BC-7709,0,0,0,0
TRP009684,MANDI043,Export-Terminal,2026-04-21 00:09:56,21/04/2026 12:15,12.1,574.9,km,PB-71-BC-2188,DRV486,track3_transport_logistics.csv,9176,MANDI043,normalized,574.9,574.9,,no_unit,0,12.1,0,12.1,PB-71-BC-2188,PB-71-BC-2188,0,0,0,0
TRP009297,MANDI022,WH-East,2026-09-09T06:10:55,2026-09-09T13:46:55,7.6 hrs,343.3,km,,DRV573,track3_transport_logistics.csv,9177,MANDI022,normalized,343.3,343.3,,no_unit,0,7.6 hrs,0,,,,1,0,0,0
TRP006186,MANDI042,WH-East,10-Jul-2026 11:09:13,2026-07-11 00:21:13,13.2,641.8,km,,DRV863,track3_transport_logistics.csv,9178,mandi_042,normalized,641.8,641.8,,no_unit,0,13.2,0,13.2,,,1,0,0,0
TRP001640,MANDI007,WH-Central,2026-06-17T14:01:12,17/06/2026 19:01,-5.0,220.1,km,RJ 32 DF 3176,DRV820,track3_transport_logistics.csv,9179,MANDI-007,normalized,220.1,220.1,,no_unit,0,-5.0,1,,RJ 32 DF 3176,RJ-32-DF-3176,0,0,0,0
TRP009131,MANDI050,WH-South,2026-01-04 19:13:05,2026-01-05 00:13:05,-5.0,275.7,km,dl 69-BC-8184,DRV560,track3_transport_logistics.csv,9180,MANDI-050,normalized,275.7,275.7,,no_unit,0,-5.0,1,,dl 69-BC-8184,DL-69-BC-8184,0,0,0,0
TRP000061,MANDI020,WH-Central,2026-05-07T14:38:16,08/05/2026,11.7,586.3,km,,DRV249,track3_transport_logistics.csv,9181,MANDI-020,normalized,586.3,586.3,,no_unit,0,11.7,0,11.7,,,1,0,0,0
TRP001241,MANDI001,Export-Terminal,20/08/2026 05:59,20/08/2026 20:17,14.3,792.0,km,UP-14-CD-6873,DRV207,track3_transport_logistics.csv,9182,MANDI001,normalized,792.0,792.0,,no_unit,0,14.3,0,14.3,UP-14-CD-6873,UP-14-CD-6873,0,0,0,0
TRP005761,MANDI023,WH-West,25/08/2026 13:04,,4.5,232.1,km,,DRV348,track3_transport_logistics.csv,9183,MANDI-023,normalized,232.1,232.1,,no_unit,0,4.5,0,4.5,,,1,0,1,0
TRP005137,MANDI014,WH-West,24/01/2026 12:26,2026-01-25 01:08:44,-12.7,659.3,km,,,track3_transport_logistics.csv,9184,MANDI014,normalized,659.3,659.3,,no_unit,0,-12.7,1,,,,1,1,0,0
TRP002344,MANDI019,WH-East,2026-06-28T16:27:01,29/06/2026,-18.5,541.214141,miles,RJ62-CD-3817,DRV848,track3_transport_logistics.csv,9185,MANDI019,normalized,541.214141,541.214141,,no_unit,0,-18.5,1,,RJ62-CD-3817,RJ62-CD-3817,0,0,0,0
TRP002121,MANDI045,WH-Central,2026-08-05 21:09:10,08-06-2026 04:51 PM,19.7,891.4,km,PB-15-AB-8357,DRV374,track3_transport_logistics.csv,9186,MANDI045,normalized,891.4,891.4,,no_unit,0,19.7,0,19.7,PB-15-AB-8357,PB-15-AB-8357,0,0,0,0
TRP001525,MANDI021,WH-East,08/08/2026 13:23,,23.6,643.8646302000001,miles,HR-90-CD-1540,,track3_transport_logistics.csv,9187,MANDI021,normalized,643.8646302000001,643.8646302000001,,no_unit,0,23.6,0,23.6,HR-90-CD-1540,HR-90-CD-1540,0,1,1,0
TRP007618,MANDI024,WH-Central,2026-02-23 03:27:07,24-Feb-2026 02:21:07,22.9,1282.1,km,RJ-94-DF-7506,DRV611,track3_transport_logistics.csv,9188,MANDI024,normalized,1282.1,1282.1,,no_unit,0,22.9,0,22.9,RJ-94-DF-7506,RJ-94-DF-7506,0,0,0,0
TRP000154,MANDI055,WH-East,2026-02-21T19:40:12,2026-02-22 09:46:12,14.1,506.7901876,miles,hr 36-AB-1625,DRV899,track3_transport_logistics.csv,9189,mandi_055,normalized,506.7901876,506.7901876,,no_unit,0,14.1,0,14.1,hr 36-AB-1625,HR-36-AB-1625,0,0,0,0
TRP000482,MANDI030,WH-East,08/07/2026 15:06,,-23.6,821.6388733,miles,HR-63-BC-9783,,track3_transport_logistics.csv,9190,M030,normalized,821.6388733,821.6388733,,no_unit,0,-23.6,1,,HR-63-BC-9783,HR-63-BC-9783,0,1,1,0
TRP006123,MANDI049,WH-West,2026-05-04 18:25:07,2026-05-05T00:19:07,5.9,203.0640428,miles,DL 80 CD 7863,DRV174,track3_transport_logistics.csv,9191,mandi049,normalized,203.0640428,203.0640428,,no_unit,0,5.9,0,5.9,DL 80 CD 7863,DL-80-CD-7863,0,0,0,0
TRP007675,MANDI009,WH-North,02-18-2026 06:06 PM,2026-02-19 04:42:37,10.6,604.9,km,UP48-DF-5397,DRV298,track3_transport_logistics.csv,9192,MANDI-009,normalized,604.9,604.9,,no_unit,0,10.6,0,10.6,UP48-DF-5397,UP48-DF-5397,0,0,0,0
TRP007102,MANDI003,WH-North,22/07/2026 22:10,23/07/2026 17:58,19.8,1120.1,km,DL58-BC-2195,DRV940,track3_transport_logistics.csv,9193,MANDI003,normalized,1120.1,1120.1,,no_unit,0,19.8,0,19.8,DL58-BC-2195,DL58-BC-2195,0,0,0,0
TRP001763,MANDI053,WH-North,2026-06-01T07:47:52,01/06/2026 16:17,8.5,269.053643,miles,pb 50-AB-2414,DRV865,track3_transport_logistics.csv,9194,MANDI053,normalized,269.053643,269.053643,,no_unit,0,8.5,0,8.5,pb 50-AB-2414,PB-50-AB-2414,0,0,0,0
TRP008943,MANDI028,WH-Central,03-20-2026 08:30 AM,2026-03-20 23:24:31,14.9,546.3715202999999,miles,HR 83 BC 7257,DRV424,track3_transport_logistics.csv,9195,MANDI028,normalized,546.3715202999999,546.3715202999999,,no_unit,0,14.9,0,14.9,HR 83 BC 7257,HR-83-BC-7257,0,0,0,0
TRP007716,MANDI022,WH-South,2026-04-01T07:50:16,2026-04-01T16:56:16,9.1,438.3,km,PB-26-DF-4768,DRV204,track3_transport_logistics.csv,9196,mandi022,normalized,438.3,438.3,,no_unit,0,9.1,0,9.1,PB-26-DF-4768,PB-26-DF-4768,0,0,0,0
TRP009481,MANDI017,WH-Central,06/01/2026,06-Jan-2026 23:02:09,14.3,829.4 KM,,,DRV483,track3_transport_logistics.csv,9197,MANDI017,normalized,829.4 KM,829.4,KM,resolved,0,14.3,0,14.3,,,1,0,0,0
TRP007480,MANDI020,WH-North,28-Jun-2026 06:42:45,2026-06-28 17:48:45,-11.1,516.7,km,PB24-DF-1279,,track3_transport_logistics.csv,9198,mandi_020,normalized,516.7,516.7,,no_unit,0,-11.1,1,,PB24-DF-1279,PB24-DF-1279,0,1,0,0
TRP006213,MANDI016,WH-North,06-27-2026 01:31 AM,27/06/2026 09:07,7.6,262.5292475,miles,RJ-70-BC-4322,DRV692,track3_transport_logistics.csv,9199,MANDI016,normalized,262.5292475,262.5292475,,no_unit,0,7.6,0,7.6,RJ-70-BC-4322,RJ-70-BC-4322,0,0,0,0
TRP004854,MANDI042,Export-Terminal,18-Feb-2026 15:00:19,18-Feb-2026 17:30:19,2.5,110.5,km,UP-29-BC-2879,,track3_transport_logistics.csv,9200,MANDI042,normalized,110.5,110.5,,no_unit,0,2.5,0,2.5,UP-29-BC-2879,UP-29-BC-2879,0,1,0,0
TRP002712,MANDI033,WH-East,08-04-2026 12:59 AM,2026-08-04T14:59:06,,464.6612338,miles,RJ-67-DF-4205,DRV544,track3_transport_logistics.csv,9201,mandi033,normalized,464.6612338,464.6612338,,no_unit,0,,0,,RJ-67-DF-4205,RJ-67-DF-4205,0,0,0,0
TRP006767,MANDI005,WH-North,08-Mar-2026 16:23:36,09-Mar-2026 03:23:36,-11.0,527.8,km,PB-27-BC-7637,DRV409,track3_transport_logistics.csv,9202,mandi_005,normalized,527.8,527.8,,no_unit,0,-11.0,1,,PB-27-BC-7637,PB-27-BC-7637,0,0,0,0
TRP004151,MANDI022,WH-Central,2026-01-31T10:28:26,2026-02-01T01:58:26,15.5,831.0,km,rj 96-AB-2018,DRV322,track3_transport_logistics.csv,9203,M022,normalized,831.0,831.0,,no_unit,0,15.5,0,15.5,rj 96-AB-2018,RJ-96-AB-2018,0,0,0,0
TRP001334,MANDI013,WH-Central,2026-05-21 13:02:19,22/05/2026 11:50,22.8,778.8885485,miles,,DRV285,track3_transport_logistics.csv,9204,M013,normalized,778.8885485,778.8885485,,no_unit,0,22.8,0,22.8,,,1,0,0,0
TRP008379,MANDI040,WH-East,01-16-2026 09:29 PM,,4.1,214.9 KM,,PB-88-DF-4834,DRV256,track3_transport_logistics.csv,9205,MANDI040,normalized,214.9 KM,214.9,KM,resolved,0,4.1,0,4.1,PB-88-DF-4834,PB-88-DF-4834,0,0,1,0
TRP009487,MANDI003,WH-East,07-25-2026 08:46 AM,25-Jul-2026 16:52:19,8.1,466.2,km,,DRV760,track3_transport_logistics.csv,9208,mandi003,normalized,466.2,466.2,,no_unit,0,8.1,0,8.1,,,1,0,0,0
TRP003851,MANDI047,WH-West,30/05/2026 00:41,05-30-2026 04:53 PM,16.2,857.4,km,dl 17-BC-2850,,track3_transport_logistics.csv,9209,mandi047,normalized,857.4,857.4,,no_unit,0,16.2,0,16.2,dl 17-BC-2850,DL-17-BC-2850,0,1,0,0
TRP008341,MANDI036,WH-North,17/05/2026 01:45,05-17-2026 04:27 PM,14.7,731.7,km,hr 52-AB-5393,DRV630,track3_transport_logistics.csv,9210,M036,normalized,731.7,731.7,,no_unit,0,14.7,0,14.7,hr 52-AB-5393,HR-52-AB-5393,0,0,0,0
TRP004125,MANDI041,WH-North,2026-08-11 11:50:48,,7.5,334.8,km,hr 42-DF-9381,DRV462,track3_transport_logistics.csv,9211,MANDI-041,normalized,334.8,334.8,,no_unit,0,7.5,0,7.5,hr 42-DF-9381,HR-42-DF-9381,0,0,1,0
TRP009325,MANDI044,WH-Central,02-Jan-2026 04:26:09,01-02-2026 09:50 PM,17.4,969.1,km,,DRV356,track3_transport_logistics.csv,9212,MANDI-044,normalized,969.1,969.1,,no_unit,0,17.4,0,17.4,,,1,0,0,0
